#Title: CKT4
#Date: 
#Plotname: Transient analysis
#Flags: real
#No. Variables: 3
#No. Points: 651     
#Command: version 4.3.22
#Variables:
"time units=S","i(Vdummy1) units=A","i(Vdummy2) units=A"
#Values:
0,000000000000000e+00,0,000000000000000e+00,0,000000000000000e+00
5,000000000000000e-13,0,000000000000000e+00,0,000000000000000e+00
1,000000000000000e-12,0,000000000000000e+00,0,000000000000000e+00
1,500000000000000e-12,0,000000000000000e+00,0,000000000000000e+00
2,000000000000000e-12,0,000000000000000e+00,0,000000000000000e+00
2,500000000000000e-12,0,000000000000000e+00,0,000000000000000e+00
3,000000000000000e-12,0,000000000000000e+00,0,000000000000000e+00
3,500000000000000e-12,0,000000000000000e+00,0,000000000000000e+00
4,000000000000000e-12,0,000000000000000e+00,0,000000000000000e+00
4,500000000000000e-12,0,000000000000000e+00,0,000000000000000e+00
5,000000000000000e-12,0,000000000000000e+00,0,000000000000000e+00
5,500000000000000e-12,-4,063568284070418e-22,0,000000000000000e+00
5,999999999999999e-12,-1,758273860035549e-23,0,000000000000000e+00
6,499999999999999e-12,0,000000000000000e+00,0,000000000000000e+00
6,999999999999999e-12,0,000000000000000e+00,0,000000000000000e+00
7,500000000000000e-12,0,000000000000000e+00,0,000000000000000e+00
8,000000000000000e-12,0,000000000000000e+00,0,000000000000000e+00
8,500000000000000e-12,0,000000000000000e+00,0,000000000000000e+00
9,000000000000000e-12,0,000000000000000e+00,0,000000000000000e+00
9,500000000000000e-12,0,000000000000000e+00,0,000000000000000e+00
9,999999999999999e-12,0,000000000000000e+00,0,000000000000000e+00
1,050000000000000e-11,0,000000000000000e+00,0,000000000000000e+00
1,100000000000000e-11,0,000000000000000e+00,0,000000000000000e+00
1,150000000000000e-11,-8,013497029763448e-22,-2,006398539220413e-22
1,200000000000000e-11,-4,525140707354930e-23,-1,132992958165702e-23
1,250000000000000e-11,0,000000000000000e+00,0,000000000000000e+00
1,300000000000000e-11,0,000000000000000e+00,0,000000000000000e+00
1,350000000000000e-11,-7,991746686461937e-22,0,000000000000000e+00
1,400000000000000e-11,-4,870446536859953e-23,0,000000000000000e+00
1,450000000000000e-11,0,000000000000000e+00,0,000000000000000e+00
1,500000000000000e-11,0,000000000000000e+00,0,000000000000000e+00
1,550000000000000e-11,0,000000000000000e+00,0,000000000000000e+00
1,600000000000000e-11,0,000000000000000e+00,0,000000000000000e+00
1,650000000000000e-11,0,000000000000000e+00,0,000000000000000e+00
1,700000000000001e-11,0,000000000000000e+00,0,000000000000000e+00
1,750000000000001e-11,0,000000000000000e+00,0,000000000000000e+00
1,800000000000001e-11,0,000000000000000e+00,0,000000000000000e+00
1,850000000000001e-11,0,000000000000000e+00,0,000000000000000e+00
1,900000000000001e-11,-5,956477856533056e-25,9,873332678509926e-23
1,950000000000001e-11,-4,374792945412363e-26,7,251564966749552e-24
2,000000000000001e-11,0,000000000000000e+00,0,000000000000000e+00
2,050000000000002e-11,-3,636289278200255e-23,5,000000000000168e-05
2,100000000000002e-11,1,058791184067999e-22,1,000000000000019e-04
2,150000000000002e-11,1,283823975688306e-23,9,999999999999999e-05
2,200000000000002e-11,1,590302243003000e-22,1,000000000000000e-04
2,250000000000002e-11,1,058791184067875e-22,9,999999999999999e-05
2,300000000000002e-11,2,634285158762452e-22,1,000000000000000e-04
2,350000000000003e-11,5,283378585833328e-22,1,000000000000000e-04
2,400000000000003e-11,3,214451956425453e-22,1,000000000000000e-04
2,450000000000003e-11,0,000000000000000e+00,1,000000000000000e-04
2,500000000000003e-11,0,000000000000000e+00,9,999999999999999e-05
2,550000000000003e-11,5,198759909784620e-23,1,000000000000000e-04
2,600000000000003e-11,1,058791184067875e-22,1,000000000000000e-04
2,650000000000003e-11,1,058791184067875e-22,1,000000000000000e-04
2,700000000000004e-11,1,575493974694500e-22,1,000000000000000e-04
2,750000000000004e-11,1,086292253783728e-22,9,999999999999999e-05
2,800000000000004e-11,1,029174647450797e-22,1,000000000000000e-04
2,850000000000004e-11,-1,990654354062538e-22,1,000000000000000e-04
2,900000000000004e-11,-1,740500392989692e-22,1,000000000000000e-04
2,950000000000004e-11,1,130717058709438e-22,1,000000000000000e-04
3,000000000000004e-11,-3,807840422203404e-24,1,000000000000000e-04
3,050000000000004e-11,1,568089840540170e-22,9,999999999999999e-05
3,100000000000004e-11,-3,417578850948280e-35,1,000000000000000e-04
3,150000000000003e-11,-3,315333284277944e-23,4,999999999999634e-05
3,200000000000003e-11,0,000000000000000e+00,-3,231174267785247e-18
3,250000000000003e-11,0,000000000000000e+00,0,000000000000000e+00
3,300000000000003e-11,0,000000000000000e+00,0,000000000000000e+00
3,350000000000003e-11,0,000000000000000e+00,0,000000000000000e+00
3,400000000000002e-11,0,000000000000000e+00,0,000000000000000e+00
3,450000000000002e-11,0,000000000000000e+00,0,000000000000000e+00
3,500000000000002e-11,0,000000000000000e+00,0,000000000000000e+00
3,550000000000002e-11,0,000000000000000e+00,0,000000000000000e+00
3,600000000000002e-11,0,000000000000000e+00,0,000000000000000e+00
3,650000000000002e-11,0,000000000000000e+00,0,000000000000000e+00
3,700000000000001e-11,0,000000000000000e+00,0,000000000000000e+00
3,750000000000001e-11,0,000000000000000e+00,0,000000000000000e+00
3,800000000000001e-11,0,000000000000000e+00,0,000000000000000e+00
3,850000000000001e-11,0,000000000000000e+00,0,000000000000000e+00
3,900000000000001e-11,1,242350578536277e-24,-2,058349294900993e-22
3,950000000000001e-11,1,040223244747303e-22,-2,181046375173014e-22
4,000000000000000e-11,1,092638654487760e-22,0,000000000000000e+00
4,050000000000000e-11,0,000000000000000e+00,0,000000000000000e+00
4,100000000000000e-11,0,000000000000000e+00,0,000000000000000e+00
4,150000000000000e-11,0,000000000000000e+00,0,000000000000000e+00
4,200000000000000e-11,0,000000000000000e+00,0,000000000000000e+00
4,250000000000000e-11,0,000000000000000e+00,0,000000000000000e+00
4,299999999999999e-11,0,000000000000000e+00,0,000000000000000e+00
4,349999999999999e-11,0,000000000000000e+00,0,000000000000000e+00
4,399999999999999e-11,0,000000000000000e+00,0,000000000000000e+00
4,449999999999999e-11,0,000000000000000e+00,0,000000000000000e+00
4,499999999999999e-11,0,000000000000000e+00,0,000000000000000e+00
4,549999999999999e-11,0,000000000000000e+00,0,000000000000000e+00
4,599999999999998e-11,0,000000000000000e+00,0,000000000000000e+00
4,649999999999998e-11,0,000000000000000e+00,0,000000000000000e+00
4,699999999999998e-11,-3,003705620794561e-25,4,976635885152270e-23
4,749999999999998e-11,-3,393133979709887e-25,5,621853290032747e-23
4,799999999999998e-11,0,000000000000000e+00,0,000000000000000e+00
4,849999999999997e-11,4,929979275891442e-23,2,472451940816740e-23
4,899999999999997e-11,5,636521760355546e-23,2,826792646775769e-23
4,949999999999997e-11,0,000000000000000e+00,0,000000000000000e+00
4,999999999999997e-11,0,000000000000000e+00,0,000000000000000e+00
5,049999999999997e-11,4,999999999999670e-05,0,000000000000000e+00
5,099999999999997e-11,9,999999999999613e-05,0,000000000000000e+00
5,149999999999996e-11,1,000000000000000e-04,0,000000000000000e+00
5,199999999999996e-11,1,000000000000000e-04,0,000000000000000e+00
5,249999999999996e-11,1,000000000000000e-04,0,000000000000000e+00
5,299999999999996e-11,1,000000000000000e-04,0,000000000000000e+00
5,349999999999996e-11,1,000000000000000e-04,0,000000000000000e+00
5,399999999999996e-11,1,000000000000000e-04,0,000000000000000e+00
5,449999999999995e-11,1,000000000000000e-04,0,000000000000000e+00
5,499999999999995e-11,1,000000000000000e-04,0,000000000000000e+00
5,549999999999995e-11,1,000000000000000e-04,0,000000000000000e+00
5,599999999999995e-11,1,000000000000000e-04,0,000000000000000e+00
5,649999999999995e-11,1,000000000000000e-04,0,000000000000000e+00
5,699999999999995e-11,1,000000000000000e-04,0,000000000000000e+00
5,749999999999994e-11,1,000000000000000e-04,0,000000000000000e+00
5,799999999999994e-11,1,000000000000000e-04,0,000000000000000e+00
5,849999999999994e-11,1,000000000000000e-04,0,000000000000000e+00
5,899999999999994e-11,1,000000000000000e-04,0,000000000000000e+00
5,949999999999994e-11,1,000000000000000e-04,1,439339191231179e-22
5,999999999999993e-11,1,000000000000000e-04,2,838090277266051e-34
6,049999999999993e-11,1,499999999999932e-04,1,664844508258349e-22
6,099999999999993e-11,1,999999999999932e-04,0,000000000000000e+00
6,149999999999993e-11,1,500000000000074e-04,0,000000000000000e+00
6,199999999999993e-11,1,000000000000078e-04,0,000000000000000e+00
6,249999999999993e-11,1,000000000000000e-04,0,000000000000000e+00
6,299999999999992e-11,1,000000000000000e-04,0,000000000000000e+00
6,349999999999992e-11,1,000000000000000e-04,0,000000000000000e+00
6,399999999999992e-11,1,000000000000000e-04,0,000000000000000e+00
6,449999999999992e-11,1,000000000000000e-04,0,000000000000000e+00
6,499999999999992e-11,1,000000000000000e-04,0,000000000000000e+00
6,549999999999992e-11,1,000000000000000e-04,0,000000000000000e+00
6,599999999999991e-11,1,000000000000000e-04,0,000000000000000e+00
6,649999999999991e-11,9,999999999999999e-05,0,000000000000000e+00
6,699999999999991e-11,9,999999999999999e-05,0,000000000000000e+00
6,749999999999991e-11,9,999999999999999e-05,0,000000000000000e+00
6,799999999999991e-11,1,000000000000000e-04,0,000000000000000e+00
