time units=S;i(Vdummy1) units=A;i(Vdummy2) units=A
2.094999999999994e-10;5.114141233721390e-23;1.000000000000000e-04
2.099999999999994e-10;5.484347941463629e-23;1.000000000000000e-04
2.104999999999994e-10;-5.092986564708863e-23;1.000000000000000e-04
2.109999999999994e-10;-2.506224490696012e-34;1.000000000000000e-04
2.114999999999994e-10;0.000000000000000e+00;5.000000000005765e-05
2.119999999999994e-10;9.587571866419716e-24;5.834758663892667e-17
2.124999999999994e-10;2.149362422366407e-23;-3.165796217685305e-22
2.129999999999994e-10;2.886881703296361e-23;-4.252088471491170e-22
2.134999999999994e-10;0.000000000000000e+00;0.000000000000000e+00
2.139999999999994e-10;0.000000000000000e+00;0.000000000000000e+00
2.144999999999994e-10;0.000000000000000e+00;0.000000000000000e+00
2.149999999999994e-10;0.000000000000000e+00;0.000000000000000e+00
2.154999999999994e-10;0.000000000000000e+00;0.000000000000000e+00
2.159999999999994e-10;0.000000000000000e+00;0.000000000000000e+00
2.164999999999994e-10;0.000000000000000e+00;0.000000000000000e+00
2.169999999999994e-10;0.000000000000000e+00;0.000000000000000e+00
2.174999999999994e-10;0.000000000000000e+00;0.000000000000000e+00
2.179999999999994e-10;0.000000000000000e+00;0.000000000000000e+00
2.184999999999994e-10;0.000000000000000e+00;0.000000000000000e+00
2.189999999999994e-10;0.000000000000000e+00;0.000000000000000e+00
2.194999999999994e-10;0.000000000000000e+00;0.000000000000000e+00
2.199999999999994e-10;0.000000000000000e+00;0.000000000000000e+00
2.204999999999994e-10;0.000000000000000e+00;0.000000000000000e+00
2.209999999999994e-10;0.000000000000000e+00;0.000000000000000e+00
2.214999999999994e-10;0.000000000000000e+00;0.000000000000000e+00
2.219999999999994e-10;0.000000000000000e+00;0.000000000000000e+00
2.224999999999994e-10;0.000000000000000e+00;0.000000000000000e+00
2.229999999999994e-10;0.000000000000000e+00;0.000000000000000e+00
2.234999999999994e-10;-3.626444835216924e-26;6.313346533354078e-24
2.239999999999994e-10;-3.983393332107821e-26;6.934764935627194e-24
2.244999999999994e-10;0.000000000000000e+00;0.000000000000000e+00
2.249999999999994e-10;7.842101911194488e-25;0.000000000000000e+00
2.254999999999994e-10;8.718037425032101e-25;0.000000000000000e+00
2.259999999999994e-10;0.000000000000000e+00;0.000000000000000e+00
2.264999999999994e-10;-1.790427191344117e-26;3.117008262278552e-24
2.269999999999994e-10;-2.014467921555364e-26;3.507047472212084e-24
2.274999999999994e-10;0.000000000000000e+00;0.000000000000000e+00
2.279999999999994e-10;0.000000000000000e+00;0.000000000000000e+00
2.284999999999994e-10;0.000000000000000e+00;0.000000000000000e+00
2.289999999999994e-10;0.000000000000000e+00;0.000000000000000e+00
2.294999999999994e-10;0.000000000000000e+00;0.000000000000000e+00
2.299999999999994e-10;-4.409601041219609e-27;7.676831059534124e-25
2.304999999999994e-10;-5.102606156446413e-27;8.883308276692465e-25
2.309999999999994e-10;4.390612142309171e-27;-7.643776889202051e-25
2.314999999999994e-10;5.121589731437363e-27;-8.916362447024538e-25
2.319999999999994e-10;1.902680679717495e-25;0.000000000000000e+00
2.324999999999994e-10;2.237354154339153e-25;0.000000000000000e+00
2.329999999999994e-10;1.894417137134476e-25;0.000000000000000e+00
2.334999999999993e-10;2.245617696922171e-25;0.000000000000000e+00
2.339999999999993e-10;0.000000000000000e+00;0.000000000000000e+00
2.344999999999993e-10;-2.162076985981241e-27;3.764043646519898e-25
2.349999999999993e-10;-2.594017723042865e-27;4.516026021593397e-25
2.354999999999993e-10;0.000000000000000e+00;0.000000000000000e+00
2.359999999999993e-10;-9.348132546927108e-26;0.000000000000000e+00
2.364999999999993e-10;-2.067951531382569e-25;0.000000000000000e+00
2.369999999999993e-10;-1.137270047981367e-25;0.000000000000000e+00
2.374999999999993e-10;-1.066798016961201e-27;1.857231195510894e-25
2.379999999999993e-10;-1.311247840655893e-27;2.282803638545753e-25
2.384999999999993e-10;0.000000000000000e+00;0.000000000000000e+00
2.389999999999993e-10;0.000000000000000e+00;0.000000000000000e+00
2.394999999999993e-10;-5.286522661671322e-28;9.203520551724289e-26
2.399999999999993e-10;-6.603703392231877e-28;1.149665361855895e-25
2.404999999999993e-10;0.000000000000000e+00;0.000000000000000e+00
2.409999999999993e-10;-5.250922387391398e-28;9.141543982351653e-26
2.414999999999993e-10;-6.639301866135601e-28;1.155863018793158e-25
2.419999999999993e-10;0.000000000000000e+00;0.000000000000000e+00
2.424999999999993e-10;0.000000000000000e+00;0.000000000000000e+00
2.429999999999993e-10;0.000000000000000e+00;0.000000000000000e+00
2.434999999999993e-10;-2.595794495540362e-28;4.519124850031962e-26
2.439999999999993e-10;-3.349316554840108e-28;5.830962235109656e-26
2.444999999999993e-10;0.000000000000000e+00;0.000000000000000e+00
2.449999999999993e-10;-2.244068282672822e-26;0.000000000000000e+00
2.454999999999993e-10;-2.930975259897987e-26;0.000000000000000e+00
2.459999999999993e-10;0.000000000000000e+00;0.000000000000000e+00
2.464999999999993e-10;0.000000000000000e+00;0.000000000000000e+00
2.469999999999993e-10;0.000000000000000e+00;0.000000000000000e+00
2.474999999999993e-10;0.000000000000000e+00;0.000000000000000e+00
2.479999999999993e-10;0.000000000000000e+00;0.000000000000000e+00
2.484999999999993e-10;0.000000000000000e+00;0.000000000000000e+00
2.489999999999993e-10;0.000000000000000e+00;0.000000000000000e+00
2.494999999999993e-10;0.000000000000000e+00;0.000000000000000e+00
2.499999999999993e-10;0.000000000000000e+00;0.000000000000000e+00
2.504999999999993e-10;0.000000000000000e+00;0.000000000000000e+00
2.509999999999993e-10;0.000000000000000e+00;0.000000000000000e+00
2.514999999999993e-10;0.000000000000000e+00;0.000000000000000e+00
2.519999999999993e-10;0.000000000000000e+00;0.000000000000000e+00
2.524999999999993e-10;0.000000000000000e+00;0.000000000000000e+00
2.529999999999993e-10;0.000000000000000e+00;0.000000000000000e+00
2.534999999999993e-10;0.000000000000000e+00;0.000000000000000e+00
2.539999999999993e-10;0.000000000000000e+00;0.000000000000000e+00
2.544999999999993e-10;0.000000000000000e+00;0.000000000000000e+00
2.549999999999993e-10;0.000000000000000e+00;0.000000000000000e+00
2.554999999999993e-10;0.000000000000000e+00;0.000000000000000e+00
2.559999999999993e-10;0.000000000000000e+00;0.000000000000000e+00
2.564999999999993e-10;0.000000000000000e+00;0.000000000000000e+00
2.569999999999993e-10;-2.650143929909436e-27;0.000000000000000e+00
2.574999999999993e-10;-3.818660498304075e-27;0.000000000000000e+00
2.579999999999993e-10;0.000000000000000e+00;0.000000000000000e+00
2.584999999999993e-10;3.022245483236794e-29;-5.261552503960975e-27
2.589999999999993e-10;4.409140956561228e-29;-7.676056352466050e-27
2.594999999999993e-10;0.000000000000000e+00;0.000000000000000e+00
2.599999999999993e-10;1.305704287025769e-27;0.000000000000000e+00
2.604999999999993e-10;1.928697927080987e-27;0.000000000000000e+00
2.609999999999993e-10;0.000000000000000e+00;0.000000000000000e+00
2.614999999999993e-10;0.000000000000000e+00;0.000000000000000e+00
2.619999999999993e-10;0.000000000000000e+00;0.000000000000000e+00
2.624999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.629999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.634999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.639999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.644999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.649999999999992e-10;6.367124119054271e-28;0.000000000000000e+00
2.654999999999992e-10;9.804886951479508e-28;0.000000000000000e+00
2.659999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.664999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.669999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.674999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.679999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.684999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.689999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.694999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.699999999999992e-10;-3.564580860018575e-30;6.205726802979696e-28
2.704999999999992e-10;-2.169341798997199e-30;3.776697196181844e-28
2.709999999999992e-10;2.187883181067061e-30;-3.808976659396760e-28
2.714999999999992e-10;-5.743193345658094e-30;9.998563730768998e-28
2.719999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.724999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.729999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.734999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.739999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.744999999999992e-10;1.740572314736277e-30;-3.030234609256290e-28
2.749999999999992e-10;2.904044088395654e-30;-5.055770926010600e-28
2.754999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.759999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.764999999999992e-10;7.494887865103437e-29;0.000000000000000e+00
2.769999999999992e-10;1.280599575231600e-28;-1.494942640118823e-28
2.774999999999992e-10;1.463610407511462e-30;-2.548060127514622e-28
2.779999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.784999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.789999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.794999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.799999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.804999999999992e-10;3.666745274514431e-29;0.000000000000000e+00
2.809999999999992e-10;6.440761644569182e-29;0.000000000000000e+00
2.814999999999992e-10;3.646570610005109e-29;0.000000000000000e+00
2.819999999999992e-10;6.460936309078503e-29;0.000000000000000e+00
2.824999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.829999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.834999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.839999999999992e-10;2.065625929594224e-31;-3.596133948731805e-29
2.844999999999992e-10;3.740144565404993e-31;-6.511372970351807e-29
2.849999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.854999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.859999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.864999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.869999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.874999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.879999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.884999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.889999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.894999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.899999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.904999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.909999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.914999999999991e-10;0.000000000000000e+00;0.000000000000000e+00
2.919999999999991e-10;0.000000000000000e+00;0.000000000000000e+00
2.924999999999991e-10;4.280811625503211e-30;0.000000000000000e+00
2.929999999999991e-10;8.353572023351303e-30;0.000000000000000e+00
2.934999999999991e-10;4.888841171244578e-32;-8.511186589733118e-30
2.939999999999991e-10;9.625585061715278e-32;-1.675758070797591e-29
2.944999999999991e-10;-4.859870260539766e-32;8.460749928459814e-30
2.949999999999991e-10;-9.654555972241094e-32;1.680801736924922e-29
2.954999999999991e-10;-4.205156633593254e-30;0.000000000000000e+00
2.959999999999991e-10;-8.429227015261260e-30;0.000000000000000e+00
2.964999999999991e-10;-2.089969151478301e-30;0.000000000000000e+00
2.969999999999991e-10;-4.251159887868045e-30;4.167329137638276e-30
2.974999999999991e-10;-4.863491624313692e-32;8.467054511216239e-30
2.979999999999991e-10;0.000000000000000e+00;0.000000000000000e+00
2.984999999999991e-10;0.000000000000000e+00;0.000000000000000e+00
2.989999999999991e-10;0.000000000000000e+00;0.000000000000000e+00
2.994999999999991e-10;-2.052141655523323e-30;0.000000000000000e+00
2.999999999999991e-10;1.577721810399292e-30;0.000000000000000e+00
3.004999999999991e-10;1.657666642145081e-23;4.999999999991246e-05
3.009999999999991e-10;0.000000000000000e+00;9.999999999991176e-05
3.014999999999991e-10;3.957245272098429e-23;1.000000000000000e-04
3.019999999999991e-10;5.315110589370524e-23;9.999999999999999e-05
3.024999999999991e-10;0.000000000000000e+00;1.000000000000000e-04
3.029999999999991e-10;-5.251646582295703e-23;9.999999999999999e-05
3.034999999999991e-10;-1.057733450998741e-24;1.000000000000000e-04
3.039999999999991e-10;1.269280141124001e-24;9.999999999999999e-05
3.044999999999991e-10;-5.367997261901841e-23;1.000000000000000e-04
3.049999999999991e-10;0.000000000000000e+00;9.999999999999999e-05
3.054999999999991e-10;0.000000000000000e+00;1.000000000000000e-04
3.059999999999991e-10;0.000000000000000e+00;9.999999999999999e-05
3.064999999999991e-10;0.000000000000000e+00;1.000000000000000e-04
3.069999999999991e-10;0.000000000000000e+00;9.999999999999999e-05
3.074999999999991e-10;0.000000000000000e+00;1.000000000000000e-04
3.079999999999991e-10;0.000000000000000e+00;9.999999999999999e-05
3.084999999999991e-10;0.000000000000000e+00;1.000000000000000e-04
3.089999999999991e-10;-5.124718568220544e-23;1.000000000000000e-04
3.094999999999991e-10;-1.058791184067875e-22;1.000000000000000e-04
3.099999999999991e-10;-1.058791184067875e-22;1.000000000000000e-04
3.104999999999991e-10;-5.494925275977001e-23;1.000000000000000e-04
3.109999999999991e-10;0.000000000000000e+00;9.999999999999855e-05
3.114999999999991e-10;0.000000000000000e+00;5.000000000009127e-05
3.119999999999991e-10;0.000000000000000e+00;9.305781891221148e-17
3.124999999999991e-10;1.828405954122244e-23;-3.165796217677650e-22
3.129999999999991e-10;2.293257715181036e-24;-4.252088471497294e-22
3.134999999999991e-10;-2.419064472248012e-24;4.209779133440699e-22
3.139999999999991e-10;-2.453101560318289e-24;4.269012206707316e-22
3.144999999999991e-10;0.000000000000000e+00;0.000000000000000e+00
3.149999999999991e-10;0.000000000000000e+00;0.000000000000000e+00
3.154999999999991e-10;0.000000000000000e+00;0.000000000000000e+00
3.159999999999991e-10;-5.209337244269557e-23;0.000000000000000e+00
3.164999999999991e-10;-5.389151930915461e-23;0.000000000000000e+00
3.169999999999991e-10;-5.960800039365731e-25;1.037636515051406e-22
3.174999999999991e-10;-6.216002487582797e-25;1.082061319985597e-22
3.179999999999991e-10;0.000000000000000e+00;0.000000000000000e+00
3.184999999999991e-10;0.000000000000000e+00;0.000000000000000e+00
3.189999999999991e-10;0.000000000000000e+00;0.000000000000000e+00
3.194999999999991e-10;0.000000000000000e+00;0.000000000000000e+00
3.199999999999991e-10;0.000000000000000e+00;0.000000000000000e+00
3.204999999999990e-10;0.000000000000000e+00;0.000000000000000e+00
3.209999999999990e-10;-3.189727437004327e-24;0.000000000000000e+00
3.214999999999990e-10;-3.434328297486309e-24;0.000000000000000e+00
3.219999999999990e-10;0.000000000000000e+00;0.000000000000000e+00
3.224999999999990e-10;0.000000000000000e+00;0.000000000000000e+00
3.229999999999990e-10;0.000000000000000e+00;0.000000000000000e+00
3.234999999999990e-10;1.578336633336127e-24;0.000000000000000e+00
3.239999999999990e-10;1.697502799075900e-24;6.300124865211680e-24
3.244999999999990e-10;-3.990980588678300e-26;6.947986603769592e-24
3.249999999999990e-10;0.000000000000000e+00;0.000000000000000e+00
