#Title: CKT2
#Date: 
#Plotname: Transient analysis
#Flags: real
#No. Variables: 3
#No. Points: 651     
#Command: version 4.3.22
#Variables:
"time units=S","i(Vdummy1) units=A","i(Vdummy2) units=A"
#Values:
0,000000000000000e+00,0,000000000000000e+00,9,999999999999999e-01
5,000000000000000e-13,0,000000000000000e+00,1,000000000000000e+00
1,000000000000000e-12,0,000000000000000e+00,1,000000000000000e+00
1,500000000000000e-12,0,000000000000000e+00,1,000000000000000e+00
2,000000000000000e-12,0,000000000000000e+00,1,000000000000000e+00
2,500000000000000e-12,0,000000000000000e+00,1,000000000000000e+00
3,000000000000000e-12,0,000000000000000e+00,1,000000000000000e+00
3,500000000000000e-12,0,000000000000000e+00,1,000000000000000e+00
4,000000000000000e-12,-7,414605964736974e-19,1,000000000000000e+00
4,500000000000000e-12,0,000000000000000e+00,1,000000000000000e+00
5,000000000000000e-12,3,512845144590114e-19,1,000000000000000e+00
5,500000000000000e-12,0,000000000000000e+00,1,000000000000000e+00
5,999999999999999e-12,0,000000000000000e+00,1,000000000000000e+00
6,499999999999999e-12,-7,825737380825174e-19,1,000000000000000e+00
6,999999999999999e-12,0,000000000000000e+00,1,000000000000000e+00
7,500000000000000e-12,0,000000000000000e+00,1,000000000000000e+00
8,000000000000000e-12,0,000000000000000e+00,1,000000000000000e+00
8,500000000000000e-12,-6,313465565528164e-19,1,000000000000000e+00
9,000000000000000e-12,0,000000000000000e+00,1,000000000000000e+00
9,500000000000000e-12,0,000000000000000e+00,1,000000000000000e+00
9,999999999999999e-12,0,000000000000000e+00,1,000000000000000e+00
1,050000000000000e-11,0,000000000000000e+00,1,000000000000000e+00
1,100000000000000e-11,0,000000000000000e+00,1,000000000000000e+00
1,150000000000000e-11,-5,370463537522547e-20,1,000000000000000e+00
1,200000000000000e-11,0,000000000000000e+00,1,000000000000000e+00
1,250000000000000e-11,0,000000000000000e+00,1,000000000000000e+00
1,300000000000000e-11,0,000000000000000e+00,1,000000000000000e+00
1,350000000000000e-11,0,000000000000000e+00,1,000000000000000e+00
1,400000000000000e-11,0,000000000000000e+00,1,000000000000000e+00
1,450000000000000e-11,0,000000000000000e+00,1,000000000000000e+00
1,500000000000000e-11,0,000000000000000e+00,1,000000000000000e+00
1,550000000000000e-11,0,000000000000000e+00,1,000000000000000e+00
1,600000000000000e-11,0,000000000000000e+00,1,000000000000000e+00
1,650000000000000e-11,0,000000000000000e+00,1,000000000000000e+00
1,700000000000001e-11,0,000000000000000e+00,1,000000000000000e+00
1,750000000000001e-11,0,000000000000000e+00,1,000000000000000e+00
1,800000000000001e-11,-1,792356626622541e-19,1,000000000000000e+00
1,850000000000001e-11,0,000000000000000e+00,1,000000000000000e+00
1,900000000000001e-11,0,000000000000000e+00,1,000000000000000e+00
1,950000000000001e-11,0,000000000000000e+00,1,000000000000000e+00
2,000000000000001e-11,2,044102425934377e-19,1,000000000000000e+00
2,050000000000002e-11,0,000000000000000e+00,1,000000000000000e+00
2,100000000000002e-11,0,000000000000000e+00,1,000000000000000e+00
2,150000000000002e-11,0,000000000000000e+00,1,000000000000000e+00
2,200000000000002e-11,0,000000000000000e+00,1,000000000000000e+00
2,250000000000002e-11,0,000000000000000e+00,1,000000000000000e+00
2,300000000000002e-11,0,000000000000000e+00,1,000000000000000e+00
2,350000000000003e-11,0,000000000000000e+00,1,000000000000000e+00
2,400000000000003e-11,0,000000000000000e+00,1,000000000000000e+00
2,450000000000003e-11,4,880081797811100e-19,1,000000000000000e+00
2,500000000000003e-11,0,000000000000000e+00,1,000000000000000e+00
2,550000000000003e-11,0,000000000000000e+00,1,000000000000000e+00
2,600000000000003e-11,2,938224911608731e-19,1,000000000000000e+00
2,650000000000003e-11,0,000000000000000e+00,1,000000000000000e+00
2,700000000000004e-11,0,000000000000000e+00,1,000000000000000e+00
2,750000000000004e-11,0,000000000000000e+00,1,000000000000000e+00
2,800000000000004e-11,0,000000000000000e+00,1,000000000000000e+00
2,850000000000004e-11,0,000000000000000e+00,1,000000000000000e+00
2,900000000000004e-11,9,450625390945319e-20,1,000000000000000e+00
2,950000000000004e-11,0,000000000000000e+00,1,000000000000000e+00
3,000000000000004e-11,0,000000000000000e+00,1,000000000000000e+00
3,050000000000004e-11,0,000000000000000e+00,1,000000000000000e+00
3,100000000000004e-11,-6,426522754053325e-20,1,000000000000000e+00
3,150000000000003e-11,0,000000000000000e+00,1,000000000000000e+00
3,200000000000003e-11,0,000000000000000e+00,1,000000000000000e+00
3,250000000000003e-11,0,000000000000000e+00,1,000000000000000e+00
3,300000000000003e-11,-3,402356941321228e-20,1,000000000000000e+00
3,350000000000003e-11,-1,903773166236413e-19,1,000000000000000e+00
3,400000000000002e-11,0,000000000000000e+00,1,000000000000000e+00
3,450000000000002e-11,0,000000000000000e+00,1,000000000000000e+00
3,500000000000002e-11,0,000000000000000e+00,1,000000000000000e+00
3,550000000000002e-11,0,000000000000000e+00,1,000000000000000e+00
3,600000000000002e-11,4,450200882077892e-19,1,000000000000000e+00
3,650000000000002e-11,0,000000000000000e+00,1,000000000000000e+00
3,700000000000001e-11,0,000000000000000e+00,1,000000000000000e+00
3,750000000000001e-11,0,000000000000000e+00,1,000000000000000e+00
3,800000000000001e-11,3,920997814700044e-19,1,000000000000000e+00
3,850000000000001e-11,6,996628443933616e-19,1,000000000000000e+00
3,900000000000001e-11,0,000000000000000e+00,1,000000000000000e+00
3,950000000000001e-11,0,000000000000000e+00,1,000000000000000e+00
4,000000000000000e-11,0,000000000000000e+00,1,000000000000000e+00
4,050000000000000e-11,0,000000000000000e+00,1,000000000000000e+00
4,100000000000000e-11,-7,804179382207255e-19,1,000000000000000e+00
4,150000000000000e-11,-5,560170368305150e-19,1,000000000000000e+00
4,200000000000000e-11,3,316161310706620e-19,1,000000000000000e+00
4,250000000000000e-11,0,000000000000000e+00,1,000000000000000e+00
4,299999999999999e-11,0,000000000000000e+00,1,000000000000000e+00
4,349999999999999e-11,0,000000000000000e+00,1,000000000000000e+00
4,399999999999999e-11,0,000000000000000e+00,1,000000000000000e+00
4,449999999999999e-11,0,000000000000000e+00,1,000000000000000e+00
4,499999999999999e-11,0,000000000000000e+00,1,000000000000000e+00
4,549999999999999e-11,-4,955333074369278e-19,1,000000000000000e+00
4,599999999999998e-11,-2,711324246666692e-19,1,000000000000000e+00
4,649999999999998e-11,0,000000000000000e+00,1,000000000000000e+00
4,699999999999998e-11,0,000000000000000e+00,1,000000000000000e+00
4,749999999999998e-11,0,000000000000000e+00,1,000000000000000e+00
4,799999999999998e-11,0,000000000000000e+00,1,000000000000000e+00
4,849999999999997e-11,0,000000000000000e+00,1,000000000000000e+00
4,899999999999997e-11,0,000000000000000e+00,1,000000000000000e+00
4,949999999999997e-11,0,000000000000000e+00,1,000000000000000e+00
4,999999999999997e-11,0,000000000000000e+00,1,000000000000000e+00
5,049999999999997e-11,4,999999999999659e-05,1,000000000000000e+00
5,099999999999997e-11,9,999999999999613e-05,1,000000000000000e+00
5,149999999999996e-11,1,000000000000003e-04,1,000000000000000e+00
5,199999999999996e-11,1,000000000000008e-04,1,000000000000000e+00
5,249999999999996e-11,1,000000000000003e-04,1,000000000000000e+00
5,299999999999996e-11,1,000000000000002e-04,1,000000000000000e+00
5,349999999999996e-11,1,000000000000003e-04,1,000000000000000e+00
5,399999999999996e-11,1,000000000000003e-04,1,000000000000000e+00
5,449999999999995e-11,1,000000000000003e-04,1,000000000000000e+00
5,499999999999995e-11,9,999999999999942e-05,1,000000000000000e+00
5,549999999999995e-11,1,000000000000003e-04,1,000000000000000e+00
5,599999999999995e-11,1,000000000000003e-04,1,000000000000000e+00
5,649999999999995e-11,1,000000000000003e-04,1,000000000000000e+00
5,699999999999995e-11,1,000000000000003e-04,1,000000000000000e+00
5,749999999999994e-11,1,000000000000002e-04,1,000000000000000e+00
5,799999999999994e-11,1,000000000000003e-04,1,000000000000000e+00
5,849999999999994e-11,1,000000000000003e-04,1,000000000000000e+00
5,899999999999994e-11,1,000000000000003e-04,1,000000000000000e+00
5,949999999999994e-11,1,000000000000003e-04,1,000000000000000e+00
5,999999999999993e-11,1,000000000000003e-04,1,000000000000000e+00
6,049999999999993e-11,1,499999999999938e-04,1,000000000000000e+00
6,099999999999993e-11,1,999999999999932e-04,1,000000000000000e+00
6,149999999999993e-11,1,500000000000067e-04,1,000000000000000e+00
6,199999999999993e-11,1,000000000000080e-04,1,000000000000000e+00
6,249999999999993e-11,1,000000000000003e-04,1,000000000000000e+00
6,299999999999992e-11,1,000000000000003e-04,1,000000000000000e+00
6,349999999999992e-11,1,000000000000002e-04,1,000000000000000e+00
6,399999999999992e-11,1,000000000000003e-04,1,000000000000000e+00
6,449999999999992e-11,1,000000000000002e-04,1,000000000000000e+00
6,499999999999992e-11,1,000000000000003e-04,1,000000000000000e+00
6,549999999999992e-11,1,000000000000003e-04,1,000000000000000e+00
6,599999999999991e-11,1,000000000000003e-04,1,000000000000000e+00
6,649999999999991e-11,1,000000000000003e-04,1,000000000000000e+00
6,699999999999991e-11,1,000000000000003e-04,1,000000000000000e+00
6,749999999999991e-11,1,000000000000003e-04,1,000000000000000e+00
6,799999999999991e-11,1,000000000000003e-04,1,000000000000000e+00
6,849999999999991e-11,1,000000000000003e-04,1,000000000000000e+00
6,899999999999990e-11,1,000000000000003e-04,1,000000000000000e+00
6,949999999999990e-11,1,000000000000003e-04,1,000000000000000e+00
6,999999999999990e-11,1,000000000000003e-04,1,000000000000000e+00
7,049999999999990e-11,1,000000000000003e-04,1,000000000000000e+00
7,099999999999990e-11,1,000000000000003e-04,1,000000000000000e+00
7,149999999999990e-11,5,000000000001049e-05,1,000000000000000e+00
7,199999999999989e-11,1,052949302375819e-17,1,000000000000000e+00
7,249999999999989e-11,0,000000000000000e+00,1,000000000000000e+00
7,299999999999989e-11,0,000000000000000e+00,1,000000000000000e+00
7,349999999999989e-11,0,000000000000000e+00,1,000000000000000e+00
7,399999999999989e-11,-8,274131207744509e-19,1,000000000000000e+00
7,449999999999988e-11,0,000000000000000e+00,1,000000000000000e+00
7,499999999999988e-11,0,000000000000000e+00,1,000000000000000e+00
7,549999999999988e-11,0,000000000000000e+00,1,000000000000000e+00
7,599999999999988e-11,-9,707014623681105e-21,1,000000000000000e+00
7,649999999999988e-11,0,000000000000000e+00,1,000000000000000e+00
7,699999999999988e-11,0,000000000000000e+00,1,000000000000000e+00
7,749999999999987e-11,0,000000000000000e+00,1,000000000000000e+00
7,799999999999987e-11,0,000000000000000e+00,1,000000000000000e+00
7,849999999999987e-11,0,000000000000000e+00,1,000000000000000e+00
7,899999999999987e-11,0,000000000000000e+00,1,000000000000000e+00
7,949999999999987e-11,0,000000000000000e+00,1,000000000000000e+00
7,999999999999987e-11,0,000000000000000e+00,1,000000000000000e+00
8,049999999999986e-11,0,000000000000000e+00,1,000000000000000e+00
8,099999999999986e-11,0,000000000000000e+00,1,000000000000000e+00
8,149999999999986e-11,0,000000000000000e+00,1,000000000000000e+00
8,199999999999986e-11,0,000000000000000e+00,1,000000000000000e+00
8,249999999999986e-11,3,054201125629194e-19,1,000000000000000e+00
8,299999999999986e-11,0,000000000000000e+00,1,000000000000000e+00
8,349999999999985e-11,1,131396935492151e-19,1,000000000000000e+00
8,399999999999985e-11,0,000000000000000e+00,1,000000000000000e+00
8,449999999999985e-11,0,000000000000000e+00,1,000000000000000e+00
8,499999999999985e-11,0,000000000000000e+00,1,000000000000000e+00
8,549999999999985e-11,0,000000000000000e+00,1,000000000000000e+00
8,599999999999985e-11,0,000000000000000e+00,1,000000000000000e+00
8,649999999999984e-11,0,000000000000000e+00,1,000000000000000e+00
8,699999999999984e-11,0,000000000000000e+00,1,000000000000000e+00
8,749999999999984e-11,0,000000000000000e+00,1,000000000000000e+00
8,799999999999984e-11,-1,717453612448327e-19,1,000000000000000e+00
8,849999999999984e-11,0,000000000000000e+00,1,000000000000000e+00
8,899999999999983e-11,0,000000000000000e+00,1,000000000000000e+00
8,949999999999983e-11,-8,225347429015808e-19,1,000000000000000e+00
8,999999999999983e-11,0,000000000000000e+00,1,000000000000000e+00
9,049999999999983e-11,0,000000000000000e+00,1,000000000000000e+00
9,099999999999983e-11,0,000000000000000e+00,1,000000000000000e+00
9,149999999999983e-11,0,000000000000000e+00,1,000000000000000e+00
9,199999999999982e-11,0,000000000000000e+00,1,000000000000000e+00
9,249999999999982e-11,0,000000000000000e+00,1,000000000000000e+00
9,299999999999982e-11,0,000000000000000e+00,1,000000000000000e+00
9,349999999999982e-11,0,000000000000000e+00,1,000000000000000e+00
9,399999999999982e-11,0,000000000000000e+00,1,000000000000000e+00
