time units=S;v(100) units=V;v(101) units=V;v(102) units=V;v(103) units=V;v(104) units=V
5.049999999999997e-11;9.147281814489556e-03;9.298300556065935e-01;4.572468080593269e-01;5.020764432392247e-04;5.024323606919565e-01
5.099999999999997e-11;4.036633063337866e-02;9.577438836301383e-01;4.579448247801192e-01;4.095426203707877e-04;5.022519226413054e-01
5.149999999999996e-11;1.056724293735230e-01;1.018188530837231e+00;4.601171840187004e-01;3.364361363176567e-04;5.023120722073304e-01
5.199999999999996e-11;1.800558357392695e-01;1.089924460447908e+00;4.637299583205397e-01;2.757510508191063e-04;5.026347269204583e-01
5.249999999999996e-11;2.528757358636128e-01;1.163568583335524e+00;4.687821858993935e-01;2.255166594352239e-04;5.032572515813251e-01
5.299999999999996e-11;3.180897115073409e-01;1.233622986767601e+00;4.751992049765112e-01;1.844336089290073e-04;5.042177247215950e-01
5.349999999999996e-11;3.734461500438072e-01;1.297625516562513e+00;4.826593641299962e-01;1.508347753392181e-04;5.055124921810188e-01
5.399999999999996e-11;4.190672374077566e-01;1.355237586576457e+00;4.907414852826884e-01;1.233567387057694e-04;5.071098989771544e-01
5.449999999999995e-11;4.560546938019380e-01;1.407047060036009e+00;4.990195550405871e-01;1.008844566832834e-04;5.089577109525156e-01
5.499999999999995e-11;4.857879897112126e-01;1.453943574962455e+00;5.071346111486371e-01;8.250601704095674e-05;5.109921242607554e-01
5.549999999999995e-11;5.096013497072056e-01;1.496826272126041e+00;5.148313719721158e-01;6.747563297804017e-05;5.131464548344093e-01
5.599999999999995e-11;5.286583728352774e-01;1.536489386975428e+00;5.219640526930591e-01;5.518337965502238e-05;5.153584994423588e-01
5.649999999999995e-11;5.439228371923321e-01;1.573594568660157e+00;5.284818628229424e-01;4.513044388479052e-05;5.175758929972425e-01
5.699999999999995e-11;5.561715076047561e-01;1.608680381915142e+00;5.344047755266237e-01;3.690888264260365e-05;5.197591311100458e-01
5.749999999999994e-11;5.660217002990385e-01;1.642184205450431e+00;5.397976484928109e-01;3.018506901508201e-05;5.218823310364158e-01
5.799999999999994e-11;5.739609757064073e-01;1.674465341454707e+00;5.447476652956018e-01;2.468615384006030e-05;5.239321559499495e-01
5.849999999999994e-11;5.803738324590813e-01;1.705825085552912e+00;5.493473681249326e-01;2.018899366249240e-05;5.259055327770313e-01
5.899999999999994e-11;5.855638756274459e-01;1.736522757069439e+00;5.536836366017734e-01;1.651109571214101e-05;5.278068287621562e-01
5.949999999999994e-11;5.897715032198887e-01;1.766788036458676e+00;5.578318410102547e-01;1.350321245757584e-05;5.296450510513033e-01
5.999999999999993e-11;5.932626185719961e-01;1.796827337540140e+00;5.618619031256086e-01;1.099054323870317e-05;5.314360727042754e-01
6.049999999999993e-11;6.051510824121297e-01;1.835064180617604e+00;5.660035249486034e-01;9.028647194106760e-06;5.332051315480638e-01
6.099999999999993e-11;6.388695659195435e-01;1.894151619182616e+00;5.707055025516238e-01;7.364646868301606e-06;5.350308010111465e-01
6.149999999999993e-11;6.979571347057651e-01;1.982390949633630e+00;5.767042469528161e-01;6.050001063497770e-06;5.370263030031324e-01
6.199999999999993e-11;7.454925534906784e-01;2.068165070605976e+00;5.834748039911518e-01;4.934972031506439e-06;5.391510721415611e-01
6.249999999999993e-11;7.579067260690180e-01;2.133164956444185e+00;5.909494526223971e-01;4.054041771826887e-06;5.414520818829458e-01
6.299999999999992e-11;7.530214286975042e-01;2.188330625249417e+00;5.987490171635483e-01;3.322788909628421e-06;5.438915199995553e-01
6.349999999999992e-11;7.396986840654522e-01;2.239926878342060e+00;6.066744973589940e-01;2.717466515673542e-06;5.464494657430876e-01
6.399999999999992e-11;7.231597922368301e-01;2.291842011140505e+00;6.145487720566962e-01;2.222417423542181e-06;5.491042139281989e-01
6.449999999999992e-11;7.065431395281843e-01;2.346593630394304e+00;6.222702811216742e-01;1.817552848538356e-06;5.518282110422297e-01
6.499999999999992e-11;6.912165016712116e-01;2.405742333586176e+00;6.298539617291921e-01;1.486443631063708e-06;5.546028236413253e-01
6.549999999999992e-11;6.776793546485624e-01;2.470519937107396e+00;6.374078507987689e-01;1.215653553930822e-06;5.574212781923490e-01
6.599999999999991e-11;6.660145261747883e-01;2.542130121177716e+00;6.451000400371206e-01;9.941941107627686e-07;5.602897784568716e-01
6.649999999999991e-11;6.561145939585159e-01;2.621906079840040e+00;6.531310206707424e-01;8.130786004778262e-07;5.632274755125004e-01
6.699999999999991e-11;6.477951231545783e-01;2.711407558429907e+00;6.617161854058459e-01;6.649574534151898e-07;5.662655579905007e-01
6.749999999999991e-11;6.408506150003372e-01;2.812491740958759e+00;6.710784590832998e-01;5.438199909589190e-07;5.694458678955066e-01
6.799999999999991e-11;6.350812480994645e-01;2.927367664292991e+00;6.814490590974956e-01;4.447505163222050e-07;5.728195451991456e-01
6.849999999999991e-11;6.303046818372474e-01;3.058626578808998e+00;6.930737988984350e-01;3.637288388616309e-07;5.764461325078027e-01
6.899999999999990e-11;6.263602572804625e-01;3.209222292720031e+00;7.062222869177197e-01;2.974671373665340e-07;5.803933646823691e-01
6.949999999999990e-11;6.231094058761053e-01;3.382350993270488e+00;7.211972751746082e-01;2.432765423696993e-07;5.847375871379430e-01
6.999999999999990e-11;6.204342595508942e-01;3.581149210792617e+00;7.383408738889272e-01;1.989580234927159e-07;5.895644210546152e-01
7.049999999999990e-11;6.182355064118423e-01;3.808103568440997e+00;7.580331370522319e-01;1.627131541200661e-07;5.949689239456947e-01
7.099999999999990e-11;6.163917967173136e-01;4.060717267515284e+00;7.802448251606711e-01;1.324355934887450e-07;6.009520173022964e-01
7.149999999999990e-11;6.057633293161997e-01;4.339000615526981e+00;8.063398697577205e-01;1.087948269299358e-07;6.078681794525692e-01
7.199999999999989e-11;5.731066386751035e-01;4.614409310118767e+00;8.348963475945871e-01;8.874369151983869e-08;6.154434410002666e-01
7.249999999999989e-11;5.058432172856696e-01;4.866676717693136e+00;8.664415354843381e-01;7.290226370461279e-08;6.239471810709676e-01
7.299999999999989e-11;4.286811141765293e-01;5.098936129769733e+00;8.998722443422040e-01;5.975242658434987e-08;6.331643888664067e-01
7.349999999999989e-11;3.523606893540509e-01;5.310090734158111e+00;9.346239484053500e-01;4.886714832178086e-08;6.430229116115012e-01
7.399999999999989e-11;2.832540973386259e-01;5.496081550735252e+00;9.700449936155020e-01;3.996487215233137e-08;6.534453643372171e-01
7.449999999999988e-11;2.241210865018095e-01;5.654030770602766e+00;1.005317267602131e+00;3.268434923725475e-08;6.642842627144213e-01
7.499999999999988e-11;1.752782637477140e-01;5.782902556273089e+00;1.039644027260453e+00;2.673014036096296e-08;6.753724707774873e-01
7.549999999999988e-11;1.358889705199538e-01;5.883901291385966e+00;1.072305811861547e+00;2.186062723322294e-08;6.865346379082700e-01
7.599999999999988e-11;1.046590009868102e-01;5.960033634763542e+00;1.102708628345935e+00;1.787820780015694e-08;6.975993114725608e-01
7.649999999999988e-11;8.020372421813816e-02;6.015339085217731e+00;1.130419496737816e+00;1.462127769659363e-08;7.084101748163649e-01
7.699999999999988e-11;6.122912718127935e-02;6.054140546316239e+00;1.155182592444218e+00;1.195767245533277e-08;7.188347272453235e-01
7.749999999999987e-11;4.660815544493666e-02;6.080492651046713e+00;1.176914167396871e+00;9.779304367075716e-09;7.287695137831938e-01
7.799999999999987e-11;3.540026674919804e-02;6.097866894106225e+00;1.195679886301308e+00;7.997776358794340e-09;7.381418640469174e-01
7.849999999999987e-11;2.684236915573146e-02;6.109034927794442e+00;1.211661302731724e+00;6.540794899935392e-09;7.469086851798723e-01
7.899999999999987e-11;2.032728038731129e-02;6.116085477859116e+00;1.225118586050999e+00;5.349236374744935e-09;7.550531312535980e-01
7.949999999999987e-11;1.537852597905763e-02;6.120514358056672e+00;1.236355202289979e+00;4.374747883815730e-09;7.625800138054817e-01
7.999999999999987e-11;1.162594672095521e-02;6.123342660844189e+00;1.245688157055098e+00;3.577785115495742e-09;7.695107177308167e-01
8.049999999999986e-11;8.784097621715109e-03;6.125234869285473e+00;1.253425416884255e+00;2.926007660799567e-09;7.758782180215161e-01
8.099999999999986e-11;6.634066161029259e-03;6.126602019852225e+00;1.259850619302590e+00;2.392966657611984e-09;7.817226061316609e-01
8.149999999999986e-11;5.008651942139939e-03;6.127684220241253e+00;1.265214240961220e+00;1.957031511613088e-09;7.870873608505253e-01
8.199999999999986e-11;3.780543454931541e-03;6.128612336994674e+00;1.269729936702692e+00;1.600512139240631e-09;7.920164543206072e-01
8.249999999999986e-11;2.853026048059338e-03;6.129451486069126e+00;1.273574654025360e+00;1.308941113443097e-09;7.965522762243027e-01
8.299999999999986e-11;2.152756828418459e-03;6.130230017943326e+00;1.276891234454258e+00;1.070486582737042e-09;8.007342882656358e-01
8.349999999999985e-11;1.624190124867364e-03;6.130957720668771e+00;1.279792430344080e+00;8.754721404195781e-10;8.045982825422343e-01
8.399999999999985e-11;1.225300887675851e-03;6.131636482396969e+00;1.282365519049853e+00;7.159841611468767e-10;8.081761045311207e-01
8.449999999999985e-11;9.243176493971533e-04;6.132265985141487e+00;1.284676940378447e+00;5.855506700758668e-10;8.114957067981414e-01
8.499999999999985e-11;6.972345741037955e-04;6.132846330145830e+00;1.286776593113432e+00;4.788787128693039e-10;8.145814162569823e-01
8.549999999999985e-11;5.259212743758498e-04;6.133378913791979e+00;1.288701592247365e+00;3.916395698180604e-10;8.174543200808599e-01
8.599999999999985e-11;3.966893209385812e-04;6.133866414022631e+00;1.290479409832629e+00;3.202930981725433e-10;8.201326988802609e-01
8.649999999999984e-11;2.992065567437123e-04;6.134312409994246e+00;1.292130403927083e+00;2.619440745778097e-10;8.226324576079570e-01
8.699999999999984e-11;2.256756599374713e-04;6.134720925224187e+00;1.293669789319658e+00;2.142247081413433e-10;8.249675231885889e-01
8.749999999999984e-11;1.702131148482528e-04;6.135096034371523e+00;1.295109128512589e+00;1.751985564985167e-10;8.271501924204995e-01
8.799999999999984e-11;1.283799691645091e-04;6.135441583865081e+00;1.296457429168171e+00;1.432819456003773e-10;8.291914242762450e-01
8.849999999999984e-11;9.682743499385306e-05;6.135761027905092e+00;1.297721931070438e+00;1.171797047062503e-10;8.311010777756340e-01
8.899999999999983e-11;7.302931585926707e-05;6.136057359085828e+00;1.298908656385439e+00;9.583260887595113e-11;8.328881007746665e-01
8.949999999999983e-11;5.508003888060153e-05;6.136333106218371e+00;1.300022785059419e+00;7.837439583926690e-11;8.345606770153222e-01
8.999999999999983e-11;4.154223598189715e-05;6.136590373517334e+00;1.301068904841458e+00;6.409661332457807e-11;8.361263392782818e-01
9.049999999999983e-11;3.133173500538017e-05;6.136830900476300e+00;1.302051174005699e+00;5.241987041723762e-11;8.375920560335299e-01
9.099999999999983e-11;2.363078842197911e-05;6.137056127761699e+00;1.302973425053986e+00;4.287032598513154e-11;8.389642980268710e-01
9.149999999999983e-11;1.782261211783756e-05;6.137267259891090e+00;1.303839229722511e+00;3.506046020940844e-11;8.402490900842637e-01
9.199999999999982e-11;1.344200390462276e-05;6.137465319749303e+00;1.304651939434710e+00;2.867334907491523e-11;8.414520522628153e-01
9.249999999999982e-11;1.013809378893562e-05;6.137651193036527e+00;1.305414710725129e+00;2.344980376635058e-11;8.425784334435411e-01
9.299999999999982e-11;7.646246582847673e-06;6.137825662681748e+00;1.306130521831867e+00;1.917785296964631e-11;8.436331395998773e-01
9.349999999999982e-11;5.766868703295508e-06;6.137989434334035e+00;1.306802184340149e+00;1.568414105081125e-11;8.446207582988217e-01
9.399999999999982e-11;4.349422982062477e-06;6.138143154513140e+00;1.307432352204505e+00;1.282689317895740e-11;8.455455804847525e-01
9.449999999999982e-11;3.280371868488719e-06;6.138287423077447e+00;1.308023529470948e+00;1.049016212035948e-11;8.464116202333613e-01
9.499999999999981e-11;2.474083727680607e-06;6.138422801520081e+00;1.308578077396347e+00;8.579123201946429e-12;8.472226329147269e-01
9.549999999999981e-11;1.865974084655576e-06;6.138549818352790e+00;1.309098221293651e+00;7.016226366712451e-12;8.479821320417262e-01
9.599999999999981e-11;1.407332572352703e-06;6.138668972559479e+00;1.309586057227714e+00;5.738049144664643e-12;8.486934049780457e-01
9.649999999999981e-11;1.061421302883771e-06;6.138780735841893e+00;1.310043558583525e+00;4.692722957910597e-12;8.493595276194390e-01
9.699999999999981e-11;8.005321863083155e-07;6.138885554160694e+00;1.310472582484532e+00;3.837828351330771e-12;8.499833781278174e-01
9.749999999999981e-11;6.037675126260880e-07;6.138983848902965e+00;1.310874876026282e+00;3.138673613409318e-12;8.505676497798500e-01
9.799999999999980e-11;4.553660348205844e-07;6.139076017879582e+00;1.311252082293388e+00;2.566886960855300e-12;8.511148629829801e-01
9.849999999999980e-11;3.434404790521616e-07;6.139162436267023e+00;1.311605746136451e+00;2.099265224230998e-12;8.516273765076983e-01
9.899999999999980e-11;2.590253598589654e-07;6.139243457549480e+00;1.311937319695152e+00;1.716832250202282e-12;8.521073979829064e-01
9.949999999999980e-11;1.953588318756118e-07;6.139319414481191e+00;1.312248167661954e+00;1.404068836889255e-12;8.525569936998449e-01
9.999999999999980e-11;1.460147734194688e-07;6.139391161114964e+00;1.312541786276210e+00;1.142881708466254e-12;8.529813348777197e-01
1.004999999999998e-10;1.111340230858356e-07;6.139953451772519e+00;1.318722347135589e+00;1.021308689125148e-02;8.541542770612868e-01
1.009999999999998e-10;8.341861554012707e-08;6.141788144318699e+00;1.339845701388666e+00;4.458760457073539e-02;8.573069068148153e-01
1.014999999999998e-10;6.349115246335282e-08;6.146081889205140e+00;1.387181641873195e+00;1.147058412655468e-01;8.642220146382222e-01
1.019999999999998e-10;4.809919583999885e-08;6.151950595930153e+00;1.445897188072593e+00;1.930516315882516e-01;8.734254494883242e-01
1.024999999999998e-10;3.627691159462364e-08;6.159053489694557e+00;1.508832291203853e+00;2.690229703393814e-01;8.843425916617322e-01
1.029999999999998e-10;2.736042017891038e-08;6.167173149799524e+00;1.571377545939019e+00;3.371891066187442e-01;8.966334914607745e-01
1.034999999999998e-10;2.063550890856033e-08;6.176028596337551e+00;1.630902782806408e+00;3.959590769017931e-01;9.099287909106230e-01
1.039999999999998e-10;1.556351077041437e-08;6.185335843389494e+00;1.686554751668260e+00;4.457640340255609e-01;9.238960354400922e-01
