#Title: CKT3
#Date: 
#Plotname: Transient analysis
#Flags: real
#No. Variables: 8
#No. Points: 651     
#Command: version 4.3.22
#Variables:
"time units=S","v(1,2) units=V","v(2,3) units=V","v(3,4) units=V","v(4,5) units=V","v(5,6) units=V","v(6,7) units=V","v(7,8) units=V"
#Values:
0,000000000000000e+00,-8,673617379884035e-19,-8,673617379884035e-19,-3,533911451610788e-02,3,480331337404353e-02,-1,228351231883425e-02,1,496463150301139e-02,2,773197635039768e-03
5,000000000000000e-13,-4,201283418381330e-19,-3,659182332138577e-19,7,270781019581057e-06,2,500728763728535e-05,7,953865874689579e-07,3,758686617579477e-07,1,828551434118387e-05
1,000000000000000e-12,4,878909776184770e-19,-9,486769009248164e-20,9,600999140800737e-06,3,302189221126092e-05,2,993908299291171e-06,1,414804226802589e-06,2,436866237347345e-05
1,500000000000000e-12,-4,607859233063394e-19,5,421010862427522e-20,9,294367911666244e-06,3,196725787064000e-05,5,144926009399996e-06,2,431291254438533e-06,2,029881019304129e-05
2,000000000000000e-12,4,472333961502706e-19,1,084202172485504e-19,7,914967055259770e-06,2,722291556551041e-05,6,454874191438771e-06,3,050321645348044e-06,1,253854924995607e-05
2,500000000000000e-12,-4,336808689942018e-19,1,084202172485504e-19,6,349485018849800e-06,2,183856146778989e-05,6,586622576218536e-06,3,112580790587624e-06,4,877371200355861e-06
3,000000000000000e-12,4,540096597283050e-19,1,151964808265848e-19,4,990950837840183e-06,1,716598847496171e-05,5,653078474574114e-06,2,671424279146740e-06,-1,032715395852448e-06
3,500000000000000e-12,-4,811147140404426e-19,9,486769009248164e-20,3,941363383551265e-06,1,355601379685531e-05,4,028378683566464e-06,1,903654560828284e-06,-4,858238223998938e-06
4,000000000000000e-12,4,878909776184770e-19,8,470329472543003e-20,3,163934692162377e-06,1,088210808439735e-05,2,149225709016836e-06,1,015640197861972e-06,-6,917312128107179e-06
4,500000000000000e-12,-4,607859233063394e-19,6,776263578034403e-20,2,579372401838218e-06,8,871551405890708e-06,3,793992664688274e-07,1,792892875048070e-07,-7,735759593790729e-06
5,000000000000000e-12,3,964114193150126e-19,5,082197683525802e-20,2,114758843648799e-06,7,273549092554807e-06,-1,050580547927036e-06,-4,964633686814358e-07,-7,806429004124682e-06
5,500000000000000e-12,-3,997995511040298e-19,4,065758146820642e-20,1,720715580538492e-06,5,918267837843392e-06,-2,045993017039276e-06,-9,668564562261701e-07,-7,494227111694732e-06
5,999999999999999e-12,4,116580123655900e-19,3,726944967918921e-20,1,371518435704847e-06,4,717231330391723e-06,-2,617665918931734e-06,-1,237006760467236e-06,-7,026709017936049e-06
6,499999999999999e-12,-4,218224077326416e-19,2,879912020664621e-20,1,058375014649347e-06,3,640198810532900e-06,-2,840544800134063e-06,-1,342330622017997e-06,-6,523489725027996e-06
6,999999999999999e-12,4,328338360469475e-19,2,456395547037471e-20,7,816576030314293e-07,2,688450726361519e-06,-2,815427858735669e-06,-1,330461335679449e-06,-6,034852829507559e-06
7,500000000000000e-12,-4,184342759436244e-19,1,524659305057741e-20,5,447237255172221e-07,1,873535023242245e-06,-2,640969932494342e-06,-1,248019327859108e-06,-5,574546226434524e-06
8,000000000000000e-12,4,451158137821348e-19,1,185846126156020e-20,3,500678683878938e-07,1,204031293772804e-06,-2,397558281724338e-06,-1,132992480689449e-06,-5,141787115574540e-06
8,500000000000000e-12,-4,421511984667448e-19,1,016439536705160e-20,1,975850349011140e-07,6,795784093796564e-07,-2,141334954022565e-06,-1,011911334983662e-06,-4,733100509696354e-06
9,000000000000000e-12,4,417276819931176e-19,1,185846126156020e-20,8,434754770613577e-08,2,901068512019855e-07,-1,905218852048818e-06,-9,003320794706510e-07,-4,346896273938580e-06
9,500000000000000e-12,-4,275398801266081e-19,1,164670302474663e-20,5,248700400928454e-09,1,805249806336139e-08,-1,703698194244594e-06,-8,051012808204384e-07,-3,983939172512521e-06
9,999999999999999e-12,4,529508685442371e-19,6,988021814847978e-21,-4,601803708182165e-08,-1,582754708659279e-07,-1,538819036541059e-06,-7,271858251909070e-07,-3,646155107808419e-06
1,050000000000000e-11,-4,120815288392171e-19,6,564505341220828e-21,-7,600416527435436e-08,-2,614104341628344e-07,-1,405702028632980e-06,-6,642799220712087e-07,-3,335260752168775e-06
1,100000000000000e-11,4,389748249145412e-19,2,011703249728963e-21,-9,077006007512522e-08,-3,121965844746818e-07,-1,296763151557738e-06,-6,127996600311563e-07,-3,051885210013712e-06
1,150000000000000e-11,-4,109168585367425e-19,3,282252670610414e-21,-9,543279685384101e-08,-3,282337062428628e-07,-1,204442158238994e-06,-5,691723613665831e-07,-2,795308627669318e-06
1,200000000000000e-11,4,114462541287764e-19,3,494010907423989e-21,-9,397890801206779e-08,-3,232331681822796e-07,-1,122621611872771e-06,-5,305071641435666e-07,-2,563666241768136e-06
1,250000000000000e-11,-3,976819687358940e-19,4,976318565119014e-21,-8,927992470647181e-08,-3,070713795031986e-07,-1,047086470021352e-06,-4,948122038245224e-07,-2,354385401295026e-06
1,300000000000000e-11,3,975760896174872e-19,6,670384459627615e-21,-8,323620068616998e-08,-2,862844591825015e-07,-9,753940104171151e-07,-4,609331451630690e-07,-2,164654171117323e-06
1,350000000000000e-11,-3,966231775518261e-19,-1,217609861678057e-21,-7,698149301499445e-08,-2,647718771568859e-07,-9,064618197216941e-07,-4,283584818840009e-07,-1,991795325362655e-06
1,400000000000000e-11,4,085345783725897e-19,3,123433993000233e-21,-7,109716006762691e-08,-2,445331700729175e-07,-8,400888605311851e-07,-3,969932115280105e-07,-1,833495335792190e-06
1,450000000000000e-11,-4,323573800141169e-19,-1,429368098491632e-21,-6,580341953508239e-08,-2,263257600213603e-07,-7,765343594974541e-07,-3,669598345221795e-07,-1,687893338588398e-06
1,500000000000000e-11,4,426276544995753e-19,1,482307657695026e-21,-6,111154782785172e-08,-2,101884309273863e-07,-7,162081082396492e-07,-3,384520023657897e-07,-1,553565086419429e-06
1,550000000000000e-11,-4,407747699274565e-19,1,058791184067875e-22,-5,693318587123705e-08,-1,958172790155946e-07,-6,594785202020305e-07,-3,116438129038104e-07,-1,429445659062519e-06
1,600000000000000e-11,4,524214729522032e-19,-1,588186776101813e-21,-5,315070846116793e-08,-1,828077411006997e-07,-6,065791337180037e-07,-2,866456272106206e-07,-1,314729719267233e-06
1,650000000000000e-11,-4,887380105657313e-19,-1,058791184067875e-22,-4,965651225719121e-08,-1,707897242575068e-07,-5,575847216568309e-07,-2,634927800548172e-07,-1,208776696597920e-06
1,700000000000001e-11,4,343161437046425e-19,1,588186776101813e-21,-4,637011873052223e-08,-1,594864283996672e-07,-5,124287785720589e-07,-2,421538435289320e-07,-1,111035907158815e-06
1,750000000000001e-11,-4,367778332076003e-19,3,282252670610414e-21,-4,324122648575882e-08,-1,487248462016277e-07,-4,709398546909615e-07,-2,225477971899182e-07,-1,020996432228962e-06
1,800000000000001e-11,4,357190420235324e-19,1,799945012915388e-21,-4,024519777636176e-08,-1,384202376214983e-07,-4,328814211069995e-07,-2,045628666781365e-07,-9,381598034278954e-07
1,850000000000001e-11,-4,347925997374730e-19,1,720535674110298e-21,-3,737556636713348e-08,-1,285503629692077e-07,-3,979865629402172e-07,-1,880729184660717e-07,-8,620300905569172e-07
1,900000000000001e-11,4,590124480730257e-19,6,432156443212343e-21,-3,463642566771724e-08,-1,191293007838076e-07,-3,659838458425988e-07,-1,729496832454005e-07,-7,921150976784969e-07
1,950000000000001e-11,-4,308750723564219e-19,5,188076801932590e-21,-3,203618101850137e-08,-1,101859610094661e-07,-3,366139942132917e-07,-1,590706375127385e-07,-7,279330866016754e-07
2,000000000000001e-11,4,743384504624082e-19,0,000000000000000e+00,-2,957822386034906e-08,-1,017320078024542e-07,-3,095683940966675e-07,-1,462899423283738e-07,-6,688649130042644e-07
2,050000000000002e-11,-1,609362599783171e-20,-1,694065894508601e-21,-1,039470144708451e-05,-3,575176976056442e-05,2,994801418279490e-05,1,415226279979629e-05,2,516112144329672e-06
2,100000000000002e-11,-5,421010862427522e-20,8,470329472543003e-22,-1,283358515517229e-05,-4,414012119597725e-05,3,679747805278118e-05,1,738905212860079e-05,4,366547281751134e-06
2,150000000000002e-11,-1,355252715606881e-20,0,000000000000000e+00,-5,392641255049434e-06,-1,854757152317365e-05,1,478164898698515e-05,6,985230466410638e-06,3,575393508534598e-06
2,200000000000002e-11,1,778769189234031e-20,0,000000000000000e+00,-5,552728375834499e-06,-1,909817876409037e-05,1,526362725529013e-05,7,212994587103583e-06,3,996694610569203e-06
2,250000000000002e-11,1,016439536705160e-20,-2,541098841762901e-21,-4,795595128969137e-06,-1,649407765952396e-05,1,318599110548831e-05,6,231184821191119e-06,3,744971690227517e-06
2,300000000000002e-11,-3,388131789017201e-21,-3,388131789017201e-21,-3,586228409743521e-06,-1,233455458693264e-05,9,867834028740067e-06,4,663153275776526e-06,3,080960140311320e-06
2,350000000000003e-11,-4,235164736271502e-21,1,694065894508601e-21,-2,315544683282860e-06,-7,964136421661650e-06,6,410968810501157e-06,3,029573675694192e-06,2,196752344150615e-06
2,400000000000003e-11,-1,016439536705160e-20,8,470329472543003e-22,-1,209125013268260e-06,-4,158691743688949e-06,3,438565814727684e-06,1,624932016106124e-06,1,226815539916686e-06
2,450000000000003e-11,-1,016439536705160e-20,0,000000000000000e+00,-3,648159378037572e-07,-1,254756135108181e-06,1,204149726609666e-06,5,690341695869444e-07,2,811669305346049e-07
