#Title: CKT2
#Date: 
#Plotname: Transient analysis
#Flags: real
#No. Variables: 8
#No. Points: 651     
#Command: version 4.3.22
#Variables:
"time units=S","v(1,2) units=V","v(2,3) units=V","v(3,4) units=V","v(4,5) units=V","v(5,6) units=V","v(6,7) units=V","v(7,8) units=V"
#Values:
0,000000000000000e+00,-8,673617379884035e-19,0,000000000000000e+00,-3,533923135019588e-02,3,480291153225563e-02,-1,228659113203830e-02,1,496317657603997e-02,2,731462831742814e-03
5,000000000000000e-13,-1,490777987167569e-19,-4,065758146820642e-20,9,877459400144540e-06,3,397275584019849e-05,-2,171000921878591e-06,-1,025930313695523e-06,5,496400499143347e-06
1,000000000000000e-12,1,084202172485504e-19,-5,421010862427522e-20,1,672821753151904e-05,5,753540731647619e-05,-1,952838371776947e-06,-9,228352061717629e-07,1,884340905725443e-05
1,500000000000000e-12,-2,168404344971009e-19,-2,710505431213761e-20,1,985665656932076e-05,6,829543084956376e-05,-2,840600021112297e-07,-1,342356717325995e-07,1,468295554877331e-05
2,000000000000000e-12,2,439454888092385e-19,-2,710505431213761e-20,1,950602463410565e-05,6,708945949166297e-05,3,072800944288866e-06,1,452085812090885e-06,5,080748213205665e-06
2,500000000000000e-12,-1,355252715606881e-19,2,710505431213761e-20,1,680457663493228e-05,5,779803853285542e-05,6,942145563118161e-06,3,280587080128851e-06,-4,486530966941893e-06
3,000000000000000e-12,2,439454888092385e-19,5,421010862427522e-20,1,318756211888594e-05,4,535759751998032e-05,9,880586768890915e-06,4,669179723107130e-06,-1,160705398796174e-05
3,500000000000000e-12,-1,490777987167569e-19,4,065758146820642e-20,9,771133402214363e-06,3,360705581342121e-05,1,083175335336665e-05,5,118663932228105e-06,-1,554578031696349e-05
4,000000000000000e-12,1,084202172485504e-19,1,355252715606881e-20,7,056169491293567e-06,2,426914792388775e-05,9,380190014635132e-06,4,432711744723801e-06,-1,655616327054039e-05
4,500000000000000e-12,-1,016439536705160e-19,1,355252715606881e-20,4,990671475880640e-06,1,716502763113395e-05,5,735766542797355e-06,2,710499433331167e-06,-1,536023913340506e-05
5,000000000000000e-12,1,126553819848219e-19,-5,929230630780102e-21,3,196308672876978e-06,1,099345588113610e-05,5,906733760497675e-07,2,791291868557373e-07,-1,277437760320783e-05
5,500000000000000e-12,-1,423015351387225e-19,-1,694065894508601e-20,1,199959548530131e-06,4,127167838318215e-06,-5,060829481061476e-06,-2,391550516967754e-06,-9,506434337183027e-06
5,999999999999999e-12,1,355252715606881e-19,-3,388131789017201e-20,-1,380067400725033e-06,-4,746634832779049e-06,-1,011879889971098e-05,-4,781749480043552e-06,-6,089146216066570e-06
6,499999999999999e-12,-1,355252715606881e-19,-1,355252715606881e-20,-4,689756133315624e-06,-1,613005263929071e-05,-1,359534365001877e-05,-6,424628859005381e-06,-2,886464850682336e-06
6,999999999999999e-12,1,490777987167569e-19,-1,355252715606881e-20,-8,541207009710736e-06,-2,937681933851398e-05,-1,483355855897914e-05,-7,009760904392777e-06,-1,236394316146642e-07
7,500000000000000e-12,-1,626303258728257e-19,-1,355252715606881e-20,-1,239331963944675e-05,-4,262586208693163e-05,-1,366813843815428e-05,-6,459028835106110e-06,2,081631030768159e-06
8,000000000000000e-12,1,761828530288945e-19,0,000000000000000e+00,-1,545248216885171e-05,-5,314761444016646e-05,-1,046210796200631e-05,-4,943983945457334e-06,3,691363486968097e-06
8,500000000000000e-12,-2,303929616531697e-19,-1,355252715606881e-20,-1,689754187740593e-05,-5,811778527699874e-05,-5,996382079264327e-06,-2,833656165508818e-06,4,721335311043574e-06
9,000000000000000e-12,2,168404344971009e-19,-2,710505431213761e-20,-1,616190907556210e-05,-5,558763328628521e-05,-1,249550674957559e-06,-5,904888860290577e-07,5,217502479301594e-06
9,500000000000000e-12,-2,168404344971009e-19,0,000000000000000e+00,-1,315286804738710e-05,-4,523826995077596e-05,2,856801486439460e-06,1,350012897552417e-06,5,238371075114854e-06
9,999999999999999e-12,2,541098841762901e-19,3,049318610115481e-20,-8,308468697434934e-06,-2,857633395686872e-05,5,670378501581156e-06,2,679599596786538e-06,4,846797103581107e-06
1,050000000000000e-11,-2,439454888092385e-19,4,743384504624082e-20,-2,476590788355304e-06,-8,518042014660269e-06,6,924303244530759e-06,3,272155496650543e-06,4,111171322986417e-06
1,100000000000000e-11,1,965116437629977e-19,5,421010862427522e-20,3,320057073210526e-06,1,141907891027951e-05,6,737843288114111e-06,3,184041797739769e-06,3,111819281380517e-06
1,150000000000000e-11,-2,371692252312041e-19,4,065758146820642e-20,8,142452887785316e-06,2,800533545023397e-05,5,518742058484430e-06,2,607942131293079e-06,1,946480371149422e-06
1,200000000000000e-11,2,574980159653073e-19,0,000000000000000e+00,1,133910641222855e-05,3,899997742156710e-05,3,810204875579652e-06,1,800554133279953e-06,7,297170028709697e-07
1,250000000000000e-11,-2,710505431213761e-19,0,000000000000000e+00,1,264325505333247e-05,4,348549556638617e-05,2,132660224632815e-06,1,007811996393729e-06,-4,158069812423888e-07
1,300000000000000e-11,2,574980159653073e-19,1,355252715606881e-20,1,215005485419879e-05,4,178917171758309e-05,8,608828627630432e-07,4,068196455158330e-07,-1,374571868354853e-06
1,350000000000000e-11,-2,574980159653073e-19,0,000000000000000e+00,1,020716643220889e-05,3,510675761589328e-05,1,598552702857708e-07,7,554136247981819e-08,-2,055684767829181e-06
1,400000000000000e-11,2,642742795433417e-19,-1,355252715606881e-20,7,280597187095488e-06,2,504104958446309e-05,-1,545450619126516e-08,-7,303196520619555e-09,-2,407600369863080e-06
1,450000000000000e-11,-2,405573570202213e-19,-1,694065894508601e-20,3,848698481385828e-06,1,323730004994332e-05,1,329189497223807e-07,6,281230855522017e-08,-2,426206818006747e-06
1,500000000000000e-11,2,515687853345272e-19,-2,032879073410321e-20,3,441526477978455e-07,1,183686351059925e-06,3,307325186435610e-07,1,562912816788238e-07,-2,154405641645134e-06
1,550000000000000e-11,-2,270048298641525e-19,-2,371692252312041e-20,-2,865596276875979e-06,-9,855996234122937e-06,3,228357901690692e-07,1,525595959613859e-07,-1,673276624650453e-06
1,600000000000000e-11,2,337810934421869e-19,-2,371692252312041e-20,-5,480605525187048e-06,-1,885011781076455e-05,-5,171586906297323e-08,-2,443890153622237e-08,-1,086496994269002e-06
1,650000000000000e-11,-2,236166980751353e-19,-1,355252715606881e-20,-7,271510074612863e-06,-2,500979516557152e-05,-8,166356233892761e-07,-3,859101269091591e-07,-5,009181339984064e-07
1,700000000000001e-11,2,236166980751353e-19,-2,710505431213761e-20,-8,092117607806452e-06,-2,783221115707564e-05,-1,854526889946195e-06,-8,763770364047758e-07,-7,074155955229396e-09
1,750000000000001e-11,-1,965116437629977e-19,0,000000000000000e+00,-7,899781568036710e-06,-2,717068625940094e-05,-2,939987876226789e-06,-1,389323539073329e-06,3,363470166519324e-07
1,800000000000001e-11,2,303929616531697e-19,6,776263578034403e-21,-6,773365555024725e-06,-2,329646570999788e-05,-3,799447689507110e-06,-1,795470706928956e-06,5,107003902732244e-07
1,850000000000001e-11,-2,100641709190665e-19,2,710505431213761e-20,-4,915184133269890e-06,-1,690539476844864e-05,-4,182073971511321e-06,-1,976284956052378e-06,5,364961026147989e-07
1,900000000000001e-11,2,066760391300493e-19,3,388131789017201e-20,-2,627170951511763e-06,-9,035950811912318e-06,-3,924481275502118e-06,-1,854556700310460e-06,4,638748836031293e-07
1,950000000000001e-11,-1,982057096575063e-19,3,726944967918921e-20,-2,614904431297656e-07,-8,993761066300195e-07,-2,994309261608472e-06,-1,414993705945933e-06,3,570227000437466e-07
2,000000000000001e-11,2,574980159653073e-19,3,218725199566341e-20,1,860694621812849e-06,6,399714898216627e-06,-1,513531129546244e-06,-7,152357471907297e-07,2,742381886675885e-07
2,050000000000002e-11,1,016439536705160e-20,2,710505431213761e-20,-7,279054364773109e-06,-2,503574316672462e-05,3,121321238313244e-05,1,475014609568746e-05,2,130662876342486e-06
2,100000000000002e-11,1,694065894508601e-20,2,710505431213761e-20,-9,725189302660674e-06,-3,344903464487423e-05,4,227984033741581e-05,1,997980259847350e-05,3,374792963074558e-06
2,150000000000002e-11,1,355252715606881e-20,2,032879073410321e-20,-3,833215072977116e-06,-1,318404606706989e-05,2,599539128886411e-05,1,228440746882285e-05,3,535821989951569e-06
2,200000000000002e-11,0,000000000000000e+00,0,000000000000000e+00,-5,629703870111898e-06,-1,936293000900283e-05,3,023574053115685e-05,1,428823104368682e-05,4,275985860070500e-06
2,250000000000002e-11,6,776263578034403e-21,-2,710505431213761e-20,-5,893486912649963e-06,-2,027019133358951e-05,2,848600161978320e-05,1,346137271666582e-05,4,084827240234962e-06
2,300000000000002e-11,0,000000000000000e+00,-5,421010862427522e-20,-4,704677488352434e-06,-1,618137348316485e-05,2,159215373447123e-05,1,020360923427757e-05,3,239116429193266e-06
2,350000000000003e-11,1,355252715606881e-20,-5,421010862427522e-20,-2,487289947448705e-06,-8,554840942920015e-06,1,155987264639159e-05,5,462744695703367e-06,1,837750073858848e-06
2,400000000000003e-11,-6,776263578034403e-21,-4,743384504624082e-20,2,059603572552427e-07,7,083846813570545e-07,6,590096577536227e-07,3,114222468044032e-07,-1,706533905154530e-08
2,450000000000003e-11,6,776263578034403e-21,-3,388131789017201e-20,2,826359545585392e-06,9,721044538772190e-06,-9,087164369053764e-06,-4,294239259766144e-06,-2,119847248331495e-06
2,500000000000003e-11,3,388131789017201e-21,-2,371692252312041e-20,4,911505576418130e-06,1,689274265737281e-05,-1,620000796119768e-05,-7,655491567029398e-06,-4,177059427192453e-06
2,550000000000003e-11,5,929230630780102e-21,-9,317362419797304e-21,6,125989167962307e-06,2,106986481560835e-05,-1,984831380844697e-05,-9,379538537528346e-06,-5,867512702466699e-06
2,600000000000003e-11,-1,482307657695026e-21,4,235164736271502e-21,6,282541688983353e-06,2,160831507466394e-05,-1,983731855145997e-05,-9,374342608159508e-06,-6,907868351559757e-06
2,650000000000003e-11,-1,016439536705160e-20,1,863472483959461e-20,5,357515103072390e-06,1,842675784666333e-05,-1,654996330598626e-05,-7,820866806182451e-06,-7,103411050917509e-06
2,700000000000004e-11,0,000000000000000e+00,3,049318610115481e-20,3,498701774176120e-06,1,203351350954739e-05,-1,085703723779190e-05,-5,130612109322261e-06,-6,380100255143405e-06
