#Title: CKT2
#Date: 
#Plotname: Transient analysis
#Flags: real
#No. Variables: 6
#No. Points: 651     
#Command: version 4.3.22
#Variables:
"time units=S","v(100) units=V","v(101) units=V","v(102) units=V","v(103) units=V","v(104) units=V"
#Values:
2,150000000000002e-11,2,142221607369687e-16,8,670148234053766e-01,5,195611763413603e-01,1,920056699608239e-01,5,000282037787560e-01
2,200000000000002e-11,2,297109230539828e-16,9,183698957614349e-01,6,151629115804762e-01,3,624633715945091e-01,5,179577710207337e-01
2,250000000000002e-11,2,092239592714213e-16,9,730599254575711e-01,7,210642400298266e-01,5,522102291104247e-01,5,434406996456459e-01
2,300000000000002e-11,1,501540716114291e-16,1,027894724325188e+00,8,224367051821078e-01,7,384993107778146e-01,5,760683321932587e-01
2,350000000000003e-11,6,784074551924024e-17,1,079774114612215e+00,9,057780081547577e-01,9,012821267956130e-01,6,138803324703739e-01
2,400000000000003e-11,-1,203010210188568e-17,1,126091279320230e+00,9,623193507701531e-01,1,027842360623356e+00,6,537223315893406e-01
2,450000000000003e-11,-7,520381686630850e-17,1,164639261655748e+00,9,883977276191962e-01,1,112291441306346e+00,6,915755443983866e-01
2,500000000000003e-11,-1,203793736242691e-16,1,193565148113617e+00,9,849614041814070e-01,1,153951790840977e+00,7,231601123012624e-01
2,550000000000003e-11,-1,462917795743692e-16,1,211390713021196e+00,9,566275479515962e-01,1,155626510442447e+00,7,446482928014000e-01
2,600000000000003e-11,-1,513192573229552e-16,1,217099435958833e+00,9,105633811452276e-01,1,122339496331713e+00,7,533262739777303e-01
2,650000000000003e-11,-1,354495816089759e-16,1,210276254959258e+00,8,552940032660290e-01,1,060650086560568e+00,7,480867092992826e-01
2,700000000000004e-11,-1,018394435227972e-16,1,191273600460729e+00,7,994712663404967e-01,9,783448266415576e-01,7,296809895691972e-01
2,750000000000004e-11,-5,815022113473793e-17,1,161363151217203e+00,7,506776762461403e-01,8,842065888146143e-01,7,006927102579670e-01
2,800000000000004e-11,-1,182291609879931e-17,1,122820164980103e+00,7,144187121013374e-01,7,876042690974417e-01,6,652182002538656e-01
2,850000000000004e-11,3,325483857075305e-17,1,078883188884566e+00,6,934925087547896e-01,6,977846656737910e-01,6,282746176251510e-01
2,900000000000004e-11,7,202049792915798e-17,1,033544636471368e+00,6,878736805421568e-01,6,229277869933624e-01,5,950103307927466e-01
2,950000000000004e-11,9,801268979348630e-17,9,911614802275425e-01,6,951247725533303e-01,5,691750293838094e-01,5,698535433556374e-01
3,000000000000004e-11,1,098197182297276e-16,9,559254942042232e-01,7,112110805453669e-01,5,398909292748851e-01,5,557740802604700e-01
3,050000000000004e-11,1,100101749282079e-16,9,312837255727234e-01,7,315002833388528e-01,5,353580590068707e-01,5,538235372731095e-01
3,100000000000004e-11,1,011526515792527e-16,9,177217457308796e-01,7,522420572956857e-01,5,509742493477777e-01,5,620751875523465e-01
3,150000000000003e-11,7,677232821277579e-17,9,202087162979482e-01,7,617430201254504e-01,5,743983240710616e-01,5,800533330443265e-01
3,200000000000003e-11,4,300261829814099e-17,9,312602057086525e-01,7,473314205831330e-01,5,690863977792880e-01,5,989341874804526e-01
3,250000000000003e-11,1,047323988010657e-18,9,493039623065516e-01,6,861621613170632e-01,4,905126561789861e-01,6,111021624733861e-01
3,300000000000003e-11,-3,242672763962259e-17,9,679405286824521e-01,5,979646249534805e-01,3,623725455905246e-01,6,128694300775621e-01
3,350000000000003e-11,-5,625633516748273e-17,9,834192634982660e-01,4,984428598965259e-01,2,048362807630738e-01,6,024098055609280e-01
3,400000000000002e-11,-7,236472518935340e-17,9,919460173701842e-01,4,043224358008486e-01,3,948504830311227e-02,5,787710736720456e-01
3,450000000000002e-11,-8,140755775845134e-17,9,908086335222703e-01,3,316873746305922e-01,-1,104087663022025e-01,5,439474750762341e-01
3,500000000000002e-11,-7,828239497290157e-17,9,791067408502152e-01,2,911349233419285e-01,-2,264022505781135e-01,5,024126631336159e-01
3,550000000000002e-11,-5,653944647603424e-17,9,579622408028552e-01,2,860939520112814e-01,-2,970674929612328e-01,4,604736179150866e-01
3,600000000000002e-11,-1,993122397576063e-17,9,303422074767841e-01,3,128040673511212e-01,-3,186606747775819e-01,4,250772977460487e-01
3,650000000000002e-11,1,871861712005499e-17,9,005262450549525e-01,3,618585707241888e-01,-2,945002368122355e-01,4,023365342110972e-01
3,700000000000001e-11,4,907007970130829e-17,8,733116312795596e-01,4,207984288898947e-01,-2,335475451485434e-01,3,961560047904650e-01
3,750000000000001e-11,6,785129784983617e-17,8,531074803812652e-01,4,770292553287321e-01,-1,485625815636125e-01,4,073317021768374e-01
3,800000000000001e-11,7,506227156563865e-17,8,431051402867729e-01,5,203467494479010e-01,-5,402580161016814e-02,4,333658680394715e-01
3,850000000000001e-11,7,007565192635406e-17,8,447044317146510e-01,5,445725196282605e-01,3,599637934626154e-02,4,690329779103475e-01
3,900000000000001e-11,5,411139129792862e-17,8,573162812508980e-01,5,481213055517982e-01,1,097636122324690e-01,5,075258716370801e-01
3,950000000000001e-11,3,289670276542989e-17,8,785670387226496e-01,5,336004534982287e-01,1,592389961625901e-01,5,418732452823996e-01
4,000000000000000e-11,1,413736139983546e-17,9,048304942687330e-01,5,066982872893506e-01,1,807403765932041e-01,5,662882508024663e-01
4,050000000000000e-11,3,672537940050100e-18,9,319434445337631e-01,4,746666133008396e-01,1,748699068880688e-01,5,771752056569195e-01
4,100000000000000e-11,1,008717900483276e-18,9,559387650790303e-01,4,447058413069315e-01,1,458686828247540e-01,5,736406143568449e-01
4,150000000000000e-11,1,008717900483276e-18,9,736550290976500e-01,4,225493175656768e-01,1,005858102925154e-01,5,574715644367274e-01
4,200000000000000e-11,2,245399571025717e-18,9,831355974649398e-01,4,115003355435984e-01,4,723917230126172e-02,5,326316132995833e-01
4,250000000000000e-11,6,053246671062696e-18,9,837887427376119e-01,4,120788233046114e-01,-5,864631976374697e-03,5,043872436092636e-01
4,299999999999999e-11,1,120072500838915e-17,9,763258551581162e-01,4,222941204163635e-01,-5,148236686217462e-02,4,782316367942877e-01
4,349999999999999e-11,1,757716379875198e-17,9,625214612173096e-01,4,384157816725351e-01,-8,430543172798109e-02,4,588144609287886e-01
4,399999999999999e-11,2,713796137554319e-17,9,448510268754646e-01,4,560116469995915e-01,-1,014504695697514e-01,4,490949439910966e-01
4,449999999999999e-11,3,810788114717820e-17,9,260675868032326e-01,4,709892717183516e-01,-1,025461108836380e-01,4,498909768826861e-01
4,499999999999999e-11,4,534973973300527e-17,9,087801015676811e-01,4,804142121314629e-01,-8,946227012243778e-02,4,599025357910507e-01
4,549999999999999e-11,4,677301749327681e-17,8,950940228280777e-01,4,829645655018556e-01,-6,577142855436746e-02,4,761713880875662e-01
4,599999999999998e-11,4,427005615175225e-17,8,863643094015266e-01,4,789828120878553e-01,-3,604924635680407e-02,4,948386032677169e-01
4,649999999999998e-11,3,919592938073314e-17,8,830912441754455e-01,4,701749709459958e-01,-5,125358719165520e-03,5,120062064623933e-01
4,699999999999998e-11,3,215610931964729e-17,8,849623590784708e-01,4,590683094595477e-01,2,261019464279772e-02,5,245097929947554e-01
4,749999999999998e-11,2,322652127397072e-17,8,910160483535867e-01,4,483692819978161e-01,4,375574481326487e-02,5,304555660404340e-01
4,799999999999998e-11,9,917072598022280e-18,8,998816279569046e-01,4,403650120692975e-01,5,624180363183733e-02,5,294459602563195e-01
4,849999999999997e-11,-9,218678120987737e-18,9,100420209714585e-01,4,364872544449983e-01,5,944703711158098e-02,5,224897919204616e-01
4,899999999999997e-11,-3,109546105462514e-17,9,200699442333874e-01,4,371120446102740e-01,5,410014713098628e-02,5,116511303280965e-01
4,949999999999997e-11,-5,057609282223822e-17,9,288032141090699e-01,4,416103538889546e-01,4,200966698810928e-02,4,995308890692760e-01
4,999999999999997e-11,-6,431664280894054e-17,9,357707559305155e-01,4,485773309042617e-01,2,576373273650189e-02,4,882051704445650e-01
5,049999999999997e-11,1,186446389750597e-02,9,498371525000781e-01,4,567896219318140e-01,7,641156160505516e-03,4,810487009761650e-01
5,099999999999997e-11,5,612042834237012e-02,9,898584752268638e-01,4,649266594719546e-01,-9,346980665934082e-03,4,778872751245762e-01
5,149999999999996e-11,1,670154799361016e-01,1,087006923705040e+00,4,729704986746440e-01,-2,228053505742757e-02,4,806373829102214e-01
5,199999999999996e-11,3,165225887093012e-01,1,222261844579163e+00,4,818394066671209e-01,-3,048730459145638e-02,4,874362909201646e-01
5,249999999999996e-11,4,836464134948699e-01,1,383018255043752e+00,4,927831928964270e-01,-3,367182766332096e-02,4,972805651645681e-01
5,299999999999996e-11,6,478254811613373e-01,1,558934769617543e+00,5,073415346067536e-01,-3,183836485458828e-02,5,091285498751205e-01
5,349999999999996e-11,7,901537864591371e-01,1,741392286407554e+00,5,266988241674093e-01,-2,586969306353854e-02,5,217853961753238e-01
5,399999999999996e-11,8,978723315138901e-01,1,926904309300864e+00,5,513073703255053e-01,-1,710447722670638e-02,5,343695834073754e-01
5,449999999999995e-11,9,644423743784538e-01,2,117150851830038e+00,5,807782779761297e-01,-7,096494104239872e-03,5,464285805987334e-01
5,499999999999995e-11,9,885695138515422e-01,2,318687495998114e+00,6,140591053249469e-01,2,625430956987979e-03,5,579372963333147e-01
5,549999999999995e-11,9,729611573481267e-01,2,542898238606231e+00,6,498355738269659e-01,1,076398939936585e-02,5,692069534859523e-01
5,599999999999995e-11,9,233152951007377e-01,2,806553968145598e+00,6,870609643248760e-01,1,640225660151446e-02,5,807537924618746e-01
5,649999999999995e-11,8,476325721979110e-01,3,132902707185265e+00,7,255162146877472e-01,1,908161098396848e-02,5,931832608518057e-01
5,699999999999995e-11,7,556625118648097e-01,3,552077966771089e+00,7,663215355733011e-01,1,880693681208480e-02,6,071359679333714e-01
5,749999999999994e-11,6,582190579579130e-01,4,096871222060123e+00,8,123211821259262e-01,1,598760032990297e-02,6,233174975354283e-01
5,799999999999994e-11,5,662066325299957e-01,4,786824327733905e+00,8,681956164800382e-01,1,133041615169405e-02,6,425942089581833e-01
5,849999999999994e-11,4,887958793971112e-01,5,600319104195087e+00,9,394312446285198e-01,5,697284697397504e-03,6,659371966211651e-01
5,899999999999994e-11,4,330550998112372e-01,6,467430793810744e+00,1,031839626713282e+00,-8,235930844502153e-05,6,945575426848491e-01
5,949999999999994e-11,4,055464880786914e-01,7,260863266959733e+00,1,152378705903087e+00,-5,128474807100222e-03,7,304402668088081e-01
5,999999999999993e-11,4,052367489248992e-01,7,888116618724148e+00,1,300685149749836e+00,-8,889696080812946e-03,7,743312198340488e-01
6,049999999999993e-11,4,426936205725021e-01,8,298381874457300e+00,1,477244936967438e+00,-1,075440160641489e-02,8,283030458447893e-01
6,099999999999993e-11,5,312519293154536e-01,8,582321981260735e+00,1,671576213795565e+00,-1,108200749836125e-02,8,903140727943827e-01
6,149999999999993e-11,6,875109276958909e-01,8,753804516473496e+00,1,884874496338185e+00,-9,623177780246127e-03,9,624569403010207e-01
6,199999999999993e-11,8,538234838144501e-01,8,852562066144726e+00,2,110385148305898e+00,-7,204040634505492e-03,1,041254070747929e+00
6,249999999999993e-11,9,796828716388143e-01,8,843439275578715e+00,2,357505054358229e+00,-4,001535629917992e-03,1,128923246599314e+00
6,299999999999992e-11,1,056547755028496e+00,8,756620676006861e+00,2,632664977069974e+00,-7,444085865851297e-04,1,224099131108620e+00
6,349999999999992e-11,1,085079040723912e+00,8,599025812130906e+00,2,949285993652054e+00,2,189265225559136e-03,1,328336703049049e+00
6,399999999999992e-11,1,066358242315152e+00,8,372455752288285e+00,3,328702508213605e+00,4,453539868961119e-03,1,445523007625908e+00
6,449999999999992e-11,1,006997223301298e+00,8,084650240553714e+00,3,794164102737867e+00,5,822104111885518e-03,1,582000255043074e+00
6,499999999999992e-11,9,160126386190783e-01,7,751265815342832e+00,4,363021273893378e+00,6,219969126188205e-03,1,747957154244336e+00
6,549999999999992e-11,8,044661012945140e-01,7,401454169247565e+00,5,028304602430182e+00,5,714711053305627e-03,1,958521997891936e+00
6,599999999999991e-11,6,847287380343632e-01,7,076567570171809e+00,5,740947816943364e+00,4,495292335983636e-03,2,232823279537908e+00
6,649999999999991e-11,5,693834011588438e-01,6,825296312716297e+00,6,412062349029540e+00,2,800253596114203e-03,2,598031406838632e+00
6,699999999999991e-11,4,713352251531826e-01,6,694712309680174e+00,6,931720223029124e+00,9,223277093120771e-04,3,092333885600237e+00
6,749999999999991e-11,4,012764867710351e-01,6,710040659168262e+00,7,226384163214483e+00,-8,404738632550005e-04,3,761246413371323e+00
6,799999999999991e-11,3,639004433946835e-01,6,859679414226919e+00,7,297344139925306e+00,-2,265235586528286e-03,4,623480549256054e+00
6,849999999999991e-11,3,584456492629877e-01,7,111156148310783e+00,7,190981636855686e+00,-3,238906642717851e-03,5,641945688100344e+00
6,899999999999990e-11,3,874202953844793e-01,7,435663289434638e+00,6,954924387321298e+00,-3,596454458077802e-03,6,707313431464739e+00
6,949999999999990e-11,4,396996369306584e-01,7,778992032892086e+00,6,703859677556997e+00,-3,417277191060520e-03,7,612483892437886e+00
6,999999999999990e-11,5,063754658899319e-01,8,115998837091178e+00,6,519846289421905e+00,-2,794239960000118e-03,8,259408885331949e+00
7,049999999999990e-11,5,776461523328503e-01,8,439200159784590e+00,6,464613276868675e+00,-1,867877646327085e-03,8,644470759457635e+00
7,099999999999990e-11,6,449387567159756e-01,8,758487036602876e+00,6,557411586191693e+00,-7,995057792272258e-04,8,815866284100970e+00
7,149999999999990e-11,6,871972758601944e-01,9,091430168824767e+00,6,800643702750636e+00,2,364464602237152e-04,8,805247316479587e+00
7,199999999999989e-11,6,828953702315340e-01,9,441687679245021e+00,7,116328065484785e+00,1,128955043169061e-03,8,698096156121956e+00
7,249999999999989e-11,5,874812566279662e-01,9,838788154913358e+00,7,468836310852070e+00,1,706742868390718e-03,8,490655388362905e+00
7,299999999999989e-11,4,318793974774218e-01,1,031614098542868e+01,7,800176730145651e+00,1,981790373365667e-03,8,232030102264439e+00
7,349999999999989e-11,2,393411516236098e-01,1,089749358140486e+01,8,090366509875979e+00,1,963675495346674e-03,7,944281558434933e+00
7,399999999999989e-11,3,556037654974943e-02,1,158478229356933e+01,8,329163646577523e+00,1,678523473599745e-03,7,652930073402314e+00
7,449999999999988e-11,-1,520173747794688e-01,1,232938030449707e+01,8,521049424890828e+00,1,200613082543802e-03,7,388045157387459e+00
7,499999999999988e-11,-2,998113069003247e-01,1,304388746793131e+01,8,676256773796059e+00,6,123214027657586e-04,7,180650859287250e+00
7,549999999999988e-11,-3,913649630665934e-01,1,362667122235599e+01,8,810176173786024e+00,8,632313388043853e-06,7,056626685360360e+00
7,599999999999988e-11,-4,177145967828627e-01,1,400601422392482e+01,8,939419645757656e+00,-5,189809150552445e-04,7,031966776942988e+00
7,649999999999988e-11,-3,848556986395260e-01,1,417734672823977e+01,9,080217378150291e+00,-9,085816201931597e-04,7,097560371704136e+00
7,699999999999988e-11,-3,036141019711694e-01,1,415554897516320e+01,9,247891621745188e+00,-1,124532349063783e-03,7,235479029625278e+00
7,749999999999987e-11,-1,899795949306307e-01,1,396569551402783e+01,9,458335828226032e+00,-1,159066604432199e-03,7,422171597189648e+00
7,799999999999987e-11,-6,278091988270389e-02,1,364170014260902e+01,9,728517357192951e+00,-1,030297397413067e-03,7,635943708509811e+00
7,849999999999987e-11,5,910200001554616e-02,1,323263000616318e+01,1,007592234690597e+01,-7,764517234653531e-04,7,863047458785531e+00
7,899999999999987e-11,1,594638332961685e-01,1,280593245414319e+01,1,051477400023274e+01,-4,480948519297333e-04,8,100942242967125e+00
7,949999999999987e-11,2,268766509811119e-01,1,243860181016315e+01,1,104620354874011e+01,-9,964189651938707e-05,8,359076819167498e+00
7,999999999999987e-11,2,557678410642306e-01,1,219882031869031e+01,1,164346853199769e+01,2,185894853854089e-04,8,658363148321710e+00
8,049999999999986e-11,2,464561568712846e-01,1,212976842440127e+01,1,224411779892948e+01,4,667635382424385e-04,9,030405364182656e+00
8,099999999999986e-11,2,043915632241685e-01,1,224256604963573e+01,1,276501507582133e+01,6,196692792263487e-04,9,516395455615269e+00
8,149999999999986e-11,1,388690847604019e-01,1,251604966528993e+01,1,313660099398845e+01,6,683359651083317e-04,1,016159814236561e+01
8,199999999999986e-11,6,140818174892528e-02,1,290134904972665e+01,1,333075341662059e+01,6,192179321790693e-04,1,099320374365257e+01
8,249999999999986e-11,-1,619654899506368e-02,1,333462134825095e+01,1,336516287258920e+01,4,913228349517396e-04,1,197737033001401e+01
8,299999999999986e-11,-8,307197019653198e-02,1,375410023352876e+01,1,328606950453217e+01,3,099814432714189e-04,1,299365713101981e+01
8,349999999999985e-11,-1,306768514087386e-01,1,411421220264738e+01,1,316750387545530e+01,1,098485290467439e-04,1,385989871417798e+01
8,399999999999985e-11,-1,545294189665268e-01,1,439860873331265e+01,1,307228374952089e+01,-7,931922957156070e-05,1,447910051506804e+01
8,449999999999985e-11,-1,541288211685523e-01,1,460987444669083e+01,1,304650431773960e+01,-2,318306411066268e-04,1,485216497158904e+01
8,499999999999985e-11,-1,329747440142213e-01,1,476114662636958e+01,1,310431424891364e+01,-3,335889132827546e-04,1,502790128639700e+01
8,549999999999985e-11,-9,582427940739424e-02,1,486508246780122e+01,1,324052453457368e+01,-3,768261515466455e-04,1,504732028007060e+01
8,599999999999985e-11,-4,951805153135717e-02,1,493595505437050e+01,1,343012125446890e+01,-3,629412382031505e-04,1,494793580701663e+01
8,649999999999984e-11,-1,447403284391791e-03,1,498667768151674e+01,1,363804088579526e+01,-3,010302485416738e-04,1,475744609932938e+01
8,699999999999984e-11,4,155172656287599e-02,1,502808906057703e+01,1,382874819751357e+01,-2,056303621571878e-04,1,449735050313592e+01
8,749999999999984e-11,7,409163319334491e-02,1,506877861968816e+01,1,397271312987012e+01,-9,404117402079143e-05,1,418847284735526e+01
8,799999999999984e-11,9,282460891459693e-02,1,511517130820907e+01,1,404893236634964e+01,1,639557708855062e-05,1,385599538716423e+01
8,849999999999984e-11,9,668002226979366e-02,1,517180037867635e+01,1,404494482188872e+01,1,106795696244226e-04,1,353134346472556e+01
8,899999999999983e-11,8,675771083860587e-02,1,524173319188574e+01,1,395669018369994e+01,1,779142610422993e-04,1,324869044491861e+01
8,949999999999983e-11,6,593668080857440e-02,1,532713738693862e+01,1,378973624739763e+01,2,122845705187441e-04,1,303687354061864e+01
8,999999999999983e-11,3,828537382638139e-02,1,543000634145734e+01,1,356162828538213e+01,2,132145961223648e-04,1,291103354773303e+01
9,049999999999983e-11,8,372674181318356e-03,1,555308810654845e+01,1,330321817295927e+01,1,847869725316904e-04,1,286869838569841e+01
9,099999999999983e-11,-1,941783650042380e-02,1,570104242286226e+01,1,305601424058572e+01,1,345964594395858e-04,1,289202761959737e+01
9,149999999999983e-11,-4,147558301220339e-02,1,588174319314445e+01,1,286428100262205e+01,7,226621078768611e-05,1,295459922622036e+01
9,199999999999982e-11,-5,537932480651373e-02,1,610740436301182e+01,1,276421872300395e+01,7,872672612373845e-06,1,302964979949199e+01
9,249999999999982e-11,-6,010154802826752e-02,1,639474007627017e+01,1,277480696908980e+01,-4,949337714671130e-05,1,309691172222779e+01
9,299999999999982e-11,-5,599658067112051e-02,1,676253188998583e+01,1,289383578651680e+01,-9,284944809046079e-05,1,314628884355080e+01
9,349999999999982e-11,-4,459946335925464e-02,1,722412302446024e+01,1,310009524734400e+01,-1,180134873021324e-04,1,317798510665530e+01
9,399999999999982e-11,-2,828477501994500e-02,1,777383351677314e+01,1,336075308605751e+01,-1,238248344161871e-04,1,319983932800974e+01
9,449999999999982e-11,-9,847176056538402e-03,1,837358078857664e+01,1,364135063522187e+01,-1,119230033915853e-04,1,322320383023199e+01
9,499999999999981e-11,7,930749636236510e-03,1,895410843133795e+01,1,391455891957494e+01,-8,617029835410814e-05,1,325876798470482e+01
9,549999999999981e-11,2,266236136694187e-02,1,943758249098241e+01,1,416447377911916e+01,-5,184228713659035e-05,1,331345387581405e+01
9,599999999999981e-11,3,264414147695831e-02,1,976620207342595e+01,1,438600914459537e+01,-1,472637763350819e-05,1,338902421515724e+01
9,649999999999981e-11,3,701652191911795e-02,1,991549219272446e+01,1,458147535329326e+01,1,973631185103356e-05,1,348244529805105e+01
9,699999999999981e-11,3,578999361972934e-02,1,989005011441656e+01,1,475683626083485e+01,4,715355480103270e-05,1,358751243524664e+01
9,749999999999981e-11,2,974804874092661e-02,1,971476779378641e+01,1,491904391544404e+01,6,465231681009430e-05,1,369696401500896e+01
9,799999999999980e-11,2,025412624842473e-02,1,943035059528183e+01,1,507474429881163e+01,7,108150324010147e-05,1,380436531881667e+01
9,849999999999980e-11,8,999672287547777e-03,1,909110097260932e+01,1,523014252253739e+01,6,695303360848940e-05,1,390534669101525e+01
9,899999999999980e-11,-2,265638251038129e-03,1,875880519163412e+01,1,539170531959210e+01,5,416226777660275e-05,1,399814068972872e+01
9,949999999999980e-11,-1,198234803327845e-02,1,849124754485776e+01,1,556736066109744e+01,3,555390376869124e-05,1,408361264720640e+01
9,999999999999980e-11,-1,930618449044140e-02,1,831828587039728e+01,1,576399102788542e+01,1,430533746816651e-05,1,416487189234161e+01
1,004999999999998e-10,-2,254237965984988e-02,1,830011412468725e+01,1,601388262230330e+01,1,372630304857464e-02,1,424855225213614e+01
1,009999999999998e-10,-2,280926987620673e-02,1,839088534220065e+01,1,633260258712202e+01,6,478658109526132e-02,1,434296139008596e+01
1,014999999999998e-10,-1,936594771171447e-02,1,861397941162693e+01,1,679310235988848e+01,1,919709412751017e-01,1,446924764560262e+01
1,019999999999998e-10,-1,384784759512214e-02,1,890601577200231e+01,1,737945893014244e+01,3,624234590421620e-01,1,464104971270670e+01
