time units=S;i(Vdummy1) units=A;i(Vdummy2) units=A
2.079999999999994e-10;1.058791184067875e-22;1.000000000000000e-04
2.084999999999994e-10;5.452615937944838e-23;1.000000000000000e-04
2.089999999999994e-10;1.024943713645531e-22;1.000000000000000e-04
2.094999999999994e-10;1.606168244763612e-22;1.000000000000000e-04
2.099999999999994e-10;3.807840422485023e-24;1.000000000000000e-04
2.104999999999994e-10;-1.058791184067875e-22;1.000000000000000e-04
2.109999999999994e-10;-1.058791184067875e-22;1.000000000000000e-04
2.114999999999994e-10;-5.588468577953859e-23;5.000000000005765e-05
2.119999999999994e-10;3.656844090532374e-23;5.834589257303218e-17
2.124999999999994e-10;-1.293745684218405e-24;2.652266627428849e-22
2.129999999999994e-10;2.485617307686096e-24;-4.218241001051834e-22
2.134999999999994e-10;2.510548273672522e-24;-4.260550339096180e-22
2.139999999999994e-10;2.100658632920906e-22;0.000000000000000e+00
2.144999999999994e-10;2.138737037153101e-22;0.000000000000000e+00
2.149999999999994e-10;0.000000000000000e+00;0.000000000000000e+00
2.154999999999994e-10;0.000000000000000e+00;0.000000000000000e+00
2.159999999999994e-10;2.083734897710885e-22;0.000000000000000e+00
2.164999999999994e-10;2.155660772363122e-22;0.000000000000000e+00
2.169999999999994e-10;0.000000000000000e+00;0.000000000000000e+00
2.174999999999994e-10;0.000000000000000e+00;0.000000000000000e+00
2.179999999999994e-10;0.000000000000000e+00;0.000000000000000e+00
2.184999999999994e-10;0.000000000000000e+00;0.000000000000000e+00
2.189999999999994e-10;0.000000000000000e+00;0.000000000000000e+00
2.194999999999994e-10;0.000000000000000e+00;0.000000000000000e+00
2.199999999999994e-10;0.000000000000000e+00;0.000000000000000e+00
2.204999999999994e-10;0.000000000000000e+00;0.000000000000000e+00
2.209999999999994e-10;5.103563899214579e-23;0.000000000000000e+00
2.214999999999994e-10;5.494925275970438e-23;0.000000000000000e+00
2.219999999999994e-10;-5.985058079195789e-25;1.016481846040410e-22
2.224999999999994e-10;-6.495749819598386e-25;1.103215988996593e-22
2.229999999999994e-10;0.000000000000000e+00;0.000000000000000e+00
2.234999999999994e-10;0.000000000000000e+00;0.000000000000000e+00
2.239999999999994e-10;0.000000000000000e+00;0.000000000000000e+00
2.244999999999994e-10;0.000000000000000e+00;0.000000000000000e+00
2.249999999999994e-10;0.000000000000000e+00;0.000000000000000e+00
2.254999999999994e-10;0.000000000000000e+00;0.000000000000000e+00
2.259999999999994e-10;-2.944019374966955e-25;4.997790554151946e-23
2.264999999999994e-10;-1.279795014097741e-23;5.600698621033071e-23
2.269999999999994e-10;-1.402818988884834e-23;0.000000000000000e+00
2.274999999999994e-10;0.000000000000000e+00;0.000000000000000e+00
2.279999999999994e-10;0.000000000000000e+00;0.000000000000000e+00
2.284999999999994e-10;0.000000000000000e+00;0.000000000000000e+00
2.289999999999994e-10;0.000000000000000e+00;0.000000000000000e+00
2.294999999999994e-10;0.000000000000000e+00;0.000000000000000e+00
2.299999999999994e-10;0.000000000000000e+00;0.000000000000000e+00
2.304999999999994e-10;-1.225648635898894e-23;0.000000000000000e+00
2.309999999999994e-10;-1.423973657897360e-23;0.000000000000000e+00
2.314999999999994e-10;-1.797209528102291e-26;3.050899921614406e-24
2.319999999999994e-10;-2.104857529675098e-26;3.573155812876230e-24
2.324999999999994e-10;0.000000000000000e+00;0.000000000000000e+00
2.329999999999994e-10;0.000000000000000e+00;0.000000000000000e+00
2.334999999999993e-10;-3.563370738055162e-26;6.048913170697495e-24
2.339999999999993e-10;-4.240995337448836e-26;7.199198298283777e-24
2.344999999999993e-10;0.000000000000000e+00;0.000000000000000e+00
2.349999999999993e-10;0.000000000000000e+00;0.000000000000000e+00
2.354999999999993e-10;-1.895337826692217e-28;5.996026498166178e-24
2.359999999999993e-10;-2.292376621713693e-28;7.252084970815094e-24
2.364999999999993e-10;0.000000000000000e+00;0.000000000000000e+00
2.369999999999993e-10;0.000000000000000e+00;0.000000000000000e+00
2.374999999999993e-10;8.752748851331211e-27;-1.485784956408715e-24
2.379999999999993e-10;1.075838429453025e-26;-1.826242910836603e-24
2.384999999999993e-10;3.697935305855752e-25;0.000000000000000e+00
2.389999999999993e-10;4.582134362257543e-25;0.000000000000000e+00
2.394999999999993e-10;-1.084359451015725e-27;1.840704110344858e-25
2.399999999999993e-10;-1.354536553297848e-27;2.299330723711790e-25
2.404999999999993e-10;0.000000000000000e+00;0.000000000000000e+00
2.409999999999993e-10;0.000000000000000e+00;0.000000000000000e+00
2.414999999999993e-10;3.648354050357643e-25;0.000000000000000e+00
2.419999999999993e-10;4.674603307467891e-25;-7.280181015549249e-25
2.424999999999993e-10;5.466841719315349e-27;-9.279958320677340e-25
2.429999999999993e-10;0.000000000000000e+00;0.000000000000000e+00
2.434999999999993e-10;4.259564794917115e-27;-7.230599760051140e-25
2.439999999999993e-10;5.496055603993468e-27;-9.329539576175450e-25
2.444999999999993e-10;0.000000000000000e+00;0.000000000000000e+00
2.449999999999993e-10;0.000000000000000e+00;0.000000000000000e+00
2.454999999999993e-10;0.000000000000000e+00;0.000000000000000e+00
2.459999999999993e-10;0.000000000000000e+00;0.000000000000000e+00
2.464999999999993e-10;0.000000000000000e+00;0.000000000000000e+00
2.469999999999993e-10;4.446818852430554e-26;0.000000000000000e+00
2.474999999999993e-10;5.903268232711065e-26;0.000000000000000e+00
2.479999999999993e-10;0.000000000000000e+00;0.000000000000000e+00
2.484999999999993e-10;0.000000000000000e+00;0.000000000000000e+00
2.489999999999993e-10;0.000000000000000e+00;0.000000000000000e+00
2.494999999999993e-10;0.000000000000000e+00;0.000000000000000e+00
2.499999999999993e-10;-2.583124899991552e-28;4.384842283057917e-26
2.504999999999993e-10;-3.514145181993097e-28;5.965244802083702e-26
2.509999999999993e-10;0.000000000000000e+00;0.000000000000000e+00
2.514999999999993e-10;0.000000000000000e+00;0.000000000000000e+00
2.519999999999993e-10;0.000000000000000e+00;0.000000000000000e+00
2.524999999999993e-10;0.000000000000000e+00;0.000000000000000e+00
2.529999999999993e-10;0.000000000000000e+00;0.000000000000000e+00
2.534999999999993e-10;0.000000000000000e+00;0.000000000000000e+00
2.539999999999993e-10;1.267222295891545e-28;-2.151103428613867e-26
2.544999999999993e-10;1.781413335534653e-28;-3.023940113956942e-26
2.549999999999993e-10;0.000000000000000e+00;0.000000000000000e+00
2.554999999999993e-10;0.000000000000000e+00;0.000000000000000e+00
2.559999999999993e-10;0.000000000000000e+00;0.000000000000000e+00
2.564999999999993e-10;0.000000000000000e+00;0.000000000000000e+00
2.569999999999993e-10;0.000000000000000e+00;0.000000000000000e+00
2.574999999999993e-10;-2.643688037266453e-27;0.000000000000000e+00
2.579999999999993e-10;-3.825116390947059e-27;0.000000000000000e+00
2.584999999999993e-10;0.000000000000000e+00;0.000000000000000e+00
2.589999999999993e-10;1.312160179668752e-27;0.000000000000000e+00
2.594999999999993e-10;1.922242034438004e-27;0.000000000000000e+00
2.599999999999993e-10;0.000000000000000e+00;0.000000000000000e+00
2.604999999999993e-10;0.000000000000000e+00;0.000000000000000e+00
2.609999999999993e-10;0.000000000000000e+00;0.000000000000000e+00
2.614999999999993e-10;-3.053960353412551e-29;5.184081792245179e-27
2.619999999999993e-10;-4.567629370459338e-29;7.753527064181845e-27
2.624999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.629999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.634999999999992e-10;-3.779418579288914e-30;6.415543313876643e-28
2.639999999999992e-10;-5.747568631948327e-30;9.756467756657137e-28
2.644999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.649999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.654999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.659999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.664999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.669999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.674999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.679999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.684999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.689999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.694999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.699999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.704999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.709999999999992e-10;-7.716809174705977e-29;0.000000000000000e+00
2.714999999999992e-10;-4.801570153264592e-29;0.000000000000000e+00
2.719999999999992e-10;1.251837932797057e-28;0.000000000000000e+00
2.724999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.729999999999992e-10;-3.795562963631484e-29;-3.818055258334345e-29
2.734999999999992e-10;-6.252400284930604e-29;-6.289451660749267e-29
2.739999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.744999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.749999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.754999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.759999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.764999999999992e-10;-1.873721966275859e-29;0.000000000000000e+00
2.769999999999992e-10;-3.180031493265947e-29;0.000000000000000e+00
2.774999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.779999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.784999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.789999999999992e-10;9.242518178196035e-30;0.000000000000000e+00
2.794999999999992e-10;1.602624911951300e-29;0.000000000000000e+00
2.799999999999992e-10;1.083017361142676e-31;-1.838416303384546e-29
2.804999999999992e-10;1.354143106571112e-31;-2.298650837528652e-29
2.809999999999992e-10;-9.569833513408464e-32;1.624474231229248e-29
2.814999999999992e-10;-1.484459881846081e-33;2.519862881571813e-31
2.819999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.824999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.829999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.834999999999992e-10;2.253888300616541e-30;0.000000000000000e+00
2.839999999999992e-10;4.063303523810717e-30;0.000000000000000e+00
2.844999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.849999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.854999999999992e-10;-5.251668548619533e-32;8.914679879919555e-30
2.859999999999992e-10;-9.634249091415997e-32;1.635408741778948e-29
2.864999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.869999999999992e-10;5.207099932973130e-32;-8.839024888009598e-30
2.874999999999992e-10;-1.004937642599773e-30;-1.642974240969943e-29
2.879999999999992e-10;-2.056870092542011e-30;0.000000000000000e+00
2.884999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.889999999999992e-10;-5.461344728414368e-31;0.000000000000000e+00
2.894999999999992e-10;-1.033163483265378e-30;0.000000000000000e+00
2.899999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.904999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.909999999999992e-10;0.000000000000000e+00;0.000000000000000e+00
2.914999999999991e-10;0.000000000000000e+00;0.000000000000000e+00
2.919999999999991e-10;0.000000000000000e+00;0.000000000000000e+00
2.924999999999991e-10;0.000000000000000e+00;0.000000000000000e+00
2.929999999999991e-10;0.000000000000000e+00;0.000000000000000e+00
2.934999999999991e-10;0.000000000000000e+00;0.000000000000000e+00
2.939999999999991e-10;1.325932540483823e-31;0.000000000000000e+00
2.944999999999991e-10;2.622312349783213e-31;0.000000000000000e+00
2.949999999999991e-10;0.000000000000000e+00;0.000000000000000e+00
2.954999999999991e-10;0.000000000000000e+00;0.000000000000000e+00
2.959999999999991e-10;0.000000000000000e+00;0.000000000000000e+00
2.964999999999991e-10;0.000000000000000e+00;0.000000000000000e+00
2.969999999999991e-10;6.511451777559806e-32;0.000000000000000e+00
2.974999999999991e-10;1.972152263052530e-31;0.000000000000000e+00
2.979999999999991e-10;1.324947449458526e-31;0.000000000000000e+00
2.984999999999991e-10;0.000000000000000e+00;0.000000000000000e+00
2.989999999999991e-10;0.000000000000000e+00;0.000000000000000e+00
2.994999999999991e-10;0.000000000000000e+00;0.000000000000000e+00
2.999999999999991e-10;-4.883001035787324e-32;-9.860761315209234e-32
3.004999999999991e-10;1.657666642145081e-23;4.999999999991246e-05
3.009999999999991e-10;0.000000000000000e+00;9.999999999991176e-05
3.014999999999991e-10;0.000000000000000e+00;1.000000000000000e-04
3.019999999999991e-10;-5.272801251308230e-23;9.999999999999999e-05
3.024999999999991e-10;-6.346400707482078e-25;1.000000000000000e-04
3.029999999999991e-10;5.336265258383050e-23;9.999999999999999e-05
3.034999999999991e-10;1.048213849557888e-22;1.000000000000000e-04
3.039999999999991e-10;1.594533176807433e-22;9.999999999999999e-05
3.044999999999991e-10;1.480826831249274e-24;1.000000000000000e-04
3.049999999999991e-10;-1.692373521374534e-24;9.999999999999999e-05
3.054999999999991e-10;5.389151930914367e-23;1.000000000000000e-04
3.059999999999991e-10;0.000000000000000e+00;9.999999999999999e-05
3.064999999999991e-10;0.000000000000000e+00;1.000000000000000e-04
3.069999999999991e-10;-5.167027906245597e-23;9.999999999999999e-05
3.074999999999991e-10;-1.058791184067875e-22;1.000000000000000e-04
3.079999999999991e-10;-5.442038603445683e-23;9.999999999999999e-05
3.084999999999991e-10;-5.135295902726807e-23;1.000000000000000e-04
3.089999999999991e-10;-3.384747042376660e-24;1.000000000000000e-04
3.094999999999991e-10;5.473770606964474e-23;1.000000000000000e-04
3.099999999999991e-10;0.000000000000000e+00;1.000000000000000e-04
3.104999999999991e-10;0.000000000000000e+00;1.000000000000000e-04
3.109999999999991e-10;0.000000000000000e+00;9.999999999999855e-05
3.114999999999991e-10;-9.893113180242655e-24;5.000000000009127e-05
3.119999999999991e-10;1.691454741933751e-23;9.305443078042248e-17
3.124999999999991e-10;0.000000000000000e+00;0.000000000000000e+00
3.129999999999991e-10;0.000000000000000e+00;0.000000000000000e+00
3.134999999999991e-10;0.000000000000000e+00;0.000000000000000e+00
3.139999999999991e-10;0.000000000000000e+00;0.000000000000000e+00
3.144999999999991e-10;2.470496542042388e-24;-4.192855398230677e-22
3.149999999999991e-10;2.525341066708408e-24;-4.285935941917337e-22
3.154999999999991e-10;-5.219914578775820e-23;0.000000000000000e+00
3.159999999999991e-10;-5.378574596409198e-23;0.000000000000000e+00
3.164999999999991e-10;5.198759909763294e-23;0.000000000000000e+00
3.169999999999991e-10;5.277485266150456e-23;2.075273030102812e-22
3.174999999999991e-10;-1.274776873144582e-24;2.164122639971195e-22
3.179999999999991e-10;0.000000000000000e+00;0.000000000000000e+00
3.184999999999991e-10;0.000000000000000e+00;0.000000000000000e+00
3.189999999999991e-10;0.000000000000000e+00;0.000000000000000e+00
3.194999999999991e-10;0.000000000000000e+00;0.000000000000000e+00
3.199999999999991e-10;0.000000000000000e+00;0.000000000000000e+00
3.204999999999990e-10;0.000000000000000e+00;0.000000000000000e+00
3.209999999999990e-10;0.000000000000000e+00;0.000000000000000e+00
3.214999999999990e-10;0.000000000000000e+00;0.000000000000000e+00
3.219999999999990e-10;0.000000000000000e+00;0.000000000000000e+00
3.224999999999990e-10;0.000000000000000e+00;0.000000000000000e+00
3.229999999999990e-10;0.000000000000000e+00;0.000000000000000e+00
3.234999999999990e-10;0.000000000000000e+00;0.000000000000000e+00
3.239999999999990e-10;0.000000000000000e+00;0.000000000000000e+00
3.244999999999990e-10;-3.703685424310804e-26;6.286903197078850e-24
3.249999999999990e-10;-3.228088202910377e-37;5.479590115865816e-35
