time units=S;v(100) units=V;v(101) units=V;v(102) units=V;v(103) units=V;v(104) units=V
1.034999999999998e-10;-3.551155123599915e-05;7.488204246426231e+04;7.945615875628592e+04;5.266102100310265e+05;7.422514265885187e+04
1.039999999999998e-10;-2.290391541749025e-05;7.524980834684338e+04;7.982393630873717e+04;5.291858502449344e+05;7.459292802271010e+04
1.044999999999998e-10;-1.063165624318934e-05;7.561757521504117e+04;8.019171399957757e+04;5.317614904588433e+05;7.496071296349964e+04
1.049999999999998e-10;-1.950154016524593e-07;7.598534300245161e+04;8.055949182402020e+04;5.343371306727523e+05;7.532849750516906e+04
1.054999999999998e-10;7.535873811170966e-06;7.635311163858490e+04;8.092726976844169e+04;5.369127708866573e+05;7.569628168230368e+04
1.059999999999998e-10;1.226868050817607e-05;7.672088106393034e+04;8.129504782621926e+04;5.394884111005587e+05;7.606406551735604e+04
1.064999999999998e-10;1.417550902459238e-05;7.708865122075654e+04;8.166282598866690e+04;5.420640513144563e+05;7.643184903752965e+04
1.069999999999998e-10;1.374910522467924e-05;7.745642205463788e+04;8.203060424672281e+04;5.446396915283499e+05;7.679963226518281e+04
1.074999999999998e-10;1.165519517099998e-05;7.782419351938907e+04;8.239838259653308e+04;5.472153317422403e+05;7.716741522025911e+04
1.079999999999998e-10;8.601067595651428e-06;7.819196556465227e+04;8.276616102666891e+04;5.497909719561306e+05;7.753519792564877e+04
1.084999999999998e-10;5.233182469341652e-06;7.855973815417648e+04;8.313393953737177e+04;5.523666121700219e+05;7.790298039478094e+04
1.089999999999998e-10;2.069438011568312e-06;7.892751124139344e+04;8.350171811555226e+04;5.549422523839158e+05;7.827076265093879e+04
1.094999999999998e-10;-5.342053767317448e-07;7.929528479801945e+04;8.386949676428887e+04;5.575178925978151e+05;7.863854470235568e+04
1.099999999999998e-10;-2.387410048516839e-06;7.966305878159366e+04;8.423727547001911e+04;5.600935328117182e+05;7.900632657192845e+04
1.104999999999998e-10;-3.446746388545107e-06;8.003083316960018e+04;8.460505423706038e+04;5.626691730256244e+05;7.937410826443724e+04
1.109999999999998e-10;-3.782868098055554e-06;8.039860792438424e+04;8.497283305281526e+04;5.652448132395333e+05;7.974188980119873e+04
1.114999999999998e-10;-3.541530145247608e-06;8.076638302699009e+04;8.534061192117599e+04;5.678204534534423e+05;8.010967118544519e+04
1.119999999999998e-10;-2.905069665790760e-06;8.113415844537510e+04;8.570839083191406e+04;5.703960936673493e+05;8.047745243559804e+04
1.124999999999998e-10;-2.059231687459334e-06;8.150193416215410e+04;8.607616978702665e+04;5.729717338812535e+05;8.084523355514108e+04
1.129999999999998e-10;-1.168257904104564e-06;8.186971015154611e+04;8.644394877975978e+04;5.755473740951528e+05;8.121301455845620e+04
1.134999999999998e-10;-3.592467784790317e-07;8.223748639620646e+04;8.681172780919663e+04;5.781230143090475e+05;8.158079545068715e+04
1.139999999999997e-10;2.845646831610295e-07;8.260526287687285e+04;8.717950687264421e+04;5.806986545229395e+05;8.194857624146412e+04
1.144999999999997e-10;7.230960972826609e-07;8.297303957532997e+04;8.754728596586177e+04;5.832742947368296e+05;8.231635693841326e+04
1.149999999999997e-10;9.533198097062266e-07;8.334081647855685e+04;8.791506509017025e+04;5.858499349507199e+05;8.268413754629668e+04
1.154999999999997e-10;9.999522911028484e-07;8.370859356725655e+04;8.828284423826836e+04;5.884255751646131e+05;8.305191807534714e+04
1.159999999999997e-10;9.050034195232358e-07;8.407637083378980e+04;8.865062341479903e+04;5.910012153785096e+05;8.341969852599927e+04
1.164999999999998e-10;7.178090518005708e-07;8.444414825823309e+04;8.901840261028059e+04;5.935768555924007e+05;8.378747891053245e+04
1.169999999999998e-10;4.867274488747464e-07;8.481192583696250e+04;8.938618183145537e+04;5.961524958062515e+05;8.415525922617043e+04
1.174999999999997e-10;2.531441913704258e-07;8.517970355041217e+04;8.975396106799574e+04;5.987281360201052e+05;8.452303948614449e+04
1.179999999999997e-10;4.793735406676887e-08;8.554748139728639e+04;9.012174032721034e+04;6.013037762339595e+05;8.489081968601292e+04
1.184999999999997e-10;-1.097667225104653e-07;8.591525935964119e+04;9.048951959944758e+04;6.038794164478136e+05;8.525859983851119e+04
1.189999999999997e-10;-2.119880369126960e-07;8.628303743672410e+04;9.085729889098478e+04;6.064550566616642e+05;8.562637993921079e+04
1.194999999999997e-10;-2.600159551293665e-07;8.665081561351300e+04;9.122507819430440e+04;6.090306968755107e+05;8.599415999888870e+04
1.199999999999997e-10;-2.618205045702298e-07;8.701859388819533e+04;9.159285751327973e+04;6.116063370893543e+05;8.636194001469023e+04
1.204999999999997e-10;6.667800123107622e-03;8.738637773013076e+04;9.196063696427965e+04;6.141819773018861e+05;8.672972001070724e+04
1.209999999999997e-10;4.863933231558747e-02;8.775418996206373e+04;9.232841727491080e+04;6.167576175148907e+05;8.709750007706007e+04
1.214999999999997e-10;1.415546441156256e-01;8.812224069241351e+04;9.273694265899327e+04;6.193332577276945e+05;8.746559257329274e+04
1.219999999999997e-10;2.658697487023812e-01;8.849116917940091e+04;9.312733621613192e+04;6.219088979408573e+05;8.783500667915509e+04
1.224999999999997e-10;3.976643192601517e-01;8.886113807251764e+04;9.350570660586498e+04;6.244845381542251e+05;8.820592042676540e+04
1.229999999999997e-10;5.188941730295570e-01;8.923195142592347e+04;9.387641084777360e+04;6.270601783677309e+05;8.857787804078854e+04
1.234999999999997e-10;6.182540447023414e-01;8.960329269852916e+04;9.424251289788648e+04;6.296358185814115e+05;8.895024053003115e+04
1.239999999999997e-10;6.905985649553132e-01;8.997484652639381e+04;9.460611796007947e+04;6.322114587951547e+05;8.932243678336953e+04
1.244999999999997e-10;7.355265935898020e-01;9.034635301643511e+04;9.496862419243138e+04;6.347870990089595e+05;8.969407162588878e+04
1.249999999999997e-10;7.557821076167647e-01;9.071762451652583e+04;9.533091598305936e+04;6.373627392228141e+05;9.006494317050175e+04
1.254999999999997e-10;7.558801553482418e-01;9.108854298024032e+04;9.569351316952668e+04;6.399383794366663e+05;9.043501144695378e+04
1.259999999999997e-10;7.410859166607502e-01;9.145904861422020e+04;9.605668537961703e+04;6.425140196505149e+05;9.080434817933416e+04
1.264999999999997e-10;7.167079798458144e-01;9.182912586353302e+04;9.642053798743553e+04;6.450896598643601e+05;9.117308634640105e+04
1.269999999999997e-10;6.876193665853713e-01;9.219878993452829e+04;9.678507497748089e+04;6.476653000782010e+05;9.154137918153181e+04
1.274999999999997e-10;6.579379378094474e-01;9.256807533290025e+04;9.715024330710253e+04;6.502409402920377e+05;9.190937196828822e+04
1.279999999999997e-10;6.308316926994189e-01;9.293702689177723e+04;9.751596282759620e+04;6.528165805058733e+05;9.227718614355249e+04
1.284999999999997e-10;6.084372381208581e-01;9.330569322531467e+04;9.788214533154131e+04;6.553922207197093e+05;9.264491314380428e+04
1.289999999999997e-10;5.918847927214831e-01;9.367412229906816e+04;9.824870575528001e+04;6.579678609335470e+05;9.301261502205199e+04
1.294999999999997e-10;5.814157376564866e-01;9.404235867178065e+04;9.861556797494707e+04;6.605435011473896e+05;9.338032885149497e+04
1.299999999999997e-10;5.765678393873253e-01;9.441044198486183e+04;9.898266708040875e+04;6.631191413612361e+05;9.374807274882364e+04
1.304999999999997e-10;5.763959249608689e-01;9.477840638837000e+04;9.934994958489393e+04;6.656947815750863e+05;9.411585189514786e+04
1.309999999999997e-10;5.796950778474087e-01;9.514628050802252e+04;9.971737245631016e+04;6.682704217889396e+05;9.448366372643190e+04
1.314999999999997e-10;5.785227402765796e-01;9.551408233506129e+04;1.000849015716705e+05;6.708460620038160e+05;9.485150186649314e+04
1.319999999999997e-10;5.428664467897586e-01;9.588180790194446e+04;1.004525098997655e+05;6.734217022183351e+05;9.521935875966105e+04
1.324999999999997e-10;4.553308520537217e-01;9.624965691647527e+04;1.008608233133731e+05;6.759973424323304e+05;9.558753879594214e+04
1.329999999999997e-10;3.337792481842399e-01;9.661830422710374e+04;1.012510868101741e+05;6.785729826462860e+05;9.595704277961221e+04
1.334999999999997e-10;2.016710760176934e-01;9.698794680803985e+04;1.016293812020014e+05;6.811486228602380e+05;9.632804377485247e+04
1.339999999999997e-10;7.824257032107332e-02;9.735841255249338e+04;1.020000430318523e+05;6.837242630741773e+05;9.670008389293239e+04
1.344999999999997e-10;-2.299119744518389e-02;9.772940111069060e+04;1.023661216354673e+05;6.862999032880676e+05;9.707252359982162e+04
1.349999999999997e-10;-9.476149366564091e-02;9.810060778237291e+04;1.027297121517192e+05;6.888755435019094e+05;9.744479194460364e+04
1.354999999999997e-10;-1.355101858962563e-01;9.847177938319850e+04;1.030922061321308e+05;6.914511837157463e+05;9.781649408780281e+04
1.359999999999997e-10;-1.481139457780413e-01;9.884273217655154e+04;1.034544839089317e+05;6.940268239295855e+05;9.818742839316576e+04
1.364999999999997e-10;-1.383214990253248e-01;9.921335009302870e+04;1.038170630922570e+05;6.966024641434306e+05;9.855755498542944e+04
1.369999999999997e-10;-1.132484460034533e-01;9.958357400373963e+04;1.041802123412197e+05;6.991781043572794e+05;9.892694554746468e+04
1.374999999999997e-10;-8.011352233246119e-02;9.995338815904352e+04;1.045440368781067e+05;7.017537445711313e+05;9.929573293624562e+04
1.379999999999997e-10;-4.529436433592218e-02;1.003228070354953e+05;1.049085410339604e+05;7.043293847849856e+05;9.966407024304033e+04
1.384999999999997e-10;-1.372798734868579e-02;1.006918641016031e+05;1.052736723809006e+05;7.069050249988399e+05;1.000321026620175e+05
1.389999999999997e-10;1.135447094222084e-02;1.010606029995532e+05;1.056393514961092e+05;7.094806652126920e+05;1.003999515964439e+05
1.394999999999997e-10;2.840434012825675e-02;1.014290711045320e+05;1.060054909070323e+05;7.120563054265413e+05;1.007677085361106e+05
1.399999999999997e-10;3.731777766053511e-02;1.017973151669219e+05;1.063720062290821e+05;7.146319456403863e+05;1.011354356645554e+05
1.404999999999997e-10;3.907106662429029e-02;1.021653785797812e+05;1.067388219380256e+05;7.172075858542260e+05;1.015031702443252e+05
1.409999999999997e-10;3.531111104668067e-02;1.025332999085841e+05;1.071058736313371e+05;7.197832260680634e+05;1.018709306356563e+05
1.414999999999997e-10;2.796680002047779e-02;1.029011123144133e+05;1.074731082241502e+05;7.223588662818990e+05;1.022387222795738e+05
1.419999999999997e-10;1.892594945155126e-02;1.032688435216871e+05;1.078404830139201e+05;7.249345064957347e+05;1.026065428979923e+05
1.424999999999997e-10;9.802045092681927e-03;1.036365162007819e+05;1.082079642349503e+05;7.275101467095733e+05;1.029743863989040e+05
1.429999999999997e-10;1.797298815009165e-03;1.040041484749192e+05;1.085755255494491e+05;7.300857869234155e+05;1.033422455938667e+05
1.434999999999997e-10;-4.345377197480225e-03;1.043717545750689e+05;1.089431465856485e+05;7.326614271372616e+05;1.037101137771140e+05
1.439999999999997e-10;-8.318396369392776e-03;1.047393454280219e+05;1.093108117293452e+05;7.352370673511121e+05;1.040779855247380e+05
1.444999999999997e-10;-1.017541329668160e-02;1.051069292761164e+05;1.096785090711783e+05;7.378127075649661e+05;1.044458569049601e+05
1.449999999999997e-10;-1.022984715463249e-02;1.054745121644074e+05;1.100462296152358e+05;7.403883477788202e+05;1.048137253655176e+05
1.454999999999997e-10;-8.946343962574084e-03;1.058420984270990e+05;1.104139666055468e+05;7.429639879926742e+05;1.051815894734671e+05
1.459999999999997e-10;-6.841082015723893e-03;1.062096910330055e+05;1.107817150405292e+05;7.455396282065250e+05;1.055494485836609e+05
1.464999999999996e-10;-4.401501555804788e-03;1.065772919340282e+05;1.111494712567272e+05;7.481152684203715e+05;1.059173025812881e+05
1.469999999999996e-10;-2.030755407136162e-03;1.069449022852820e+05;1.115172326270839e+05;7.506909086342140e+05;1.062851516250456e+05
1.474999999999996e-10;-1.759798048632887e-05;1.073125226824119e+05;1.118849973070569e+05;7.532665488480530e+05;1.066529960227589e+05
1.479999999999996e-10;1.471045412012670e-03;1.076801532880268e+05;1.122527640374704e+05;7.558421890618885e+05;1.070208360994485e+05
1.484999999999996e-10;2.379800054712735e-03;1.080477939887043e+05;1.126205319972396e+05;7.584178292757242e+05;1.073886721750537e+05
1.489999999999996e-10;2.742817552649001e-03;1.084154444579165e+05;1.129883006678368e+05;7.609934694895612e+05;1.077565045194972e+05
1.494999999999996e-10;2.655929806020132e-03;1.087831042580988e+05;1.133560697598532e+05;7.635691097034004e+05;1.081243333684140e+05
1.499999999999996e-10;2.248108367759532e-03;1.091507728641636e+05;1.137238391162656e+05;7.661447499172456e+05;1.084921589222899e+05
1.504999999999996e-10;1.656104155162201e-03;1.095184497287228e+05;1.140916086895700e+05;7.687203901310945e+05;1.088599813568119e+05
1.509999999999996e-10;1.004716680135093e-03;1.098861342840627e+05;1.144593784709045e+05;7.712960303449465e+05;1.092278008415925e+05
1.514999999999996e-10;3.937727623853957e-04;1.102538259821968e+05;1.148271484982837e+05;7.738716705588008e+05;1.095956175298139e+05
1.519999999999996e-10;-1.082561039888789e-04;1.106215242880893e+05;1.151949188042062e+05;7.764473107726552e+05;1.099634315864081e+05
1.524999999999996e-10;-4.649089466250943e-04;1.109892287014018e+05;1.155626894384524e+05;7.790229509865073e+05;1.103312431598321e+05
1.529999999999996e-10;-6.680769706490031e-04;1.113569387497665e+05;1.159304604306901e+05;7.815985912003563e+05;1.106990524147452e+05
1.534999999999996e-10;-7.316337872531514e-04;1.117246539958980e+05;1.162982318147796e+05;7.841742314142014e+05;1.110668594960917e+05
1.539999999999996e-10;-6.838879435474882e-04;1.120923740365900e+05;1.166660036055562e+05;7.867498716280409e+05;1.114346645611835e+05
1.544999999999996e-10;-5.601426474769924e-04;1.124600984971380e+05;1.170337758155538e+05;7.893255118418781e+05;1.118024677467695e+05
1.549999999999996e-10;-3.962972988952516e-04;1.128278270391361e+05;1.174015484463038e+05;7.919011520557137e+05;1.121702691945311e+05
1.554999999999996e-10;-2.240461969402281e-04;1.131955593436356e+05;1.177693214923376e+05;7.944767922695494e+05;1.125380690292500e+05
1.559999999999996e-10;-6.787774579188692e-05;1.135632951285934e+05;1.181370949470688e+05;7.970524324833883e+05;1.129058673722908e+05
1.564999999999996e-10;5.620868621416514e-05;1.139310341225311e+05;1.185048687925637e+05;7.996280726972306e+05;1.132736643353677e+05
1.569999999999996e-10;1.405516741930444e-04;1.142987760905296e+05;1.188726430187011e+05;8.022037129110767e+05;1.136414600189218e+05
1.574999999999996e-10;1.846372849742530e-04;1.146665208010151e+05;1.192404176003107e+05;8.047793531249274e+05;1.140092545222975e+05
1.579999999999996e-10;1.932952698614454e-04;1.150342680575543e+05;1.196081925264883e+05;8.073549933387812e+05;1.143770479271807e+05
1.584999999999996e-10;1.746757980541994e-04;1.154020176623462e+05;1.199759677691029e+05;8.099306335526356e+05;1.147448403216782e+05
1.589999999999996e-10;1.383259824261067e-04;1.157697694498622e+05;1.203437433174859e+05;8.125062737664894e+05;1.151126317722121e+05
1.594999999999996e-10;9.358896748583353e-05;1.161375232513712e+05;1.207115191438702e+05;8.150819139803401e+05;1.154804223564052e+05
1.599999999999996e-10;4.844832134080650e-05;1.165052789258396e+05;1.210792952376839e+05;8.176575541941862e+05;1.158482121291995e+05
1.604999999999996e-10;8.850744034809958e-06;1.168730363300173e+05;1.214470715740032e+05;8.202331944080287e+05;1.162160011579482e+05
1.609999999999996e-10;-2.153042366536151e-05;1.172407953420939e+05;1.218148481416480e+05;8.228088346218677e+05;1.165837894896126e+05
1.614999999999996e-10;-4.117563138684208e-05;1.176085558414296e+05;1.221826249202194e+05;8.253844748357035e+05;1.169515771812051e+05
1.619999999999996e-10;-5.035216643846717e-05;1.179763177212842e+05;1.225504018971812e+05;8.279601150495391e+05;1.173193642745814e+05
1.624999999999996e-10;-5.061198762769673e-05;1.183440808811011e+05;1.229181790575408e+05;8.305357552633760e+05;1.176871508164287e+05
1.629999999999996e-10;-4.425474686783455e-05;1.187118452261288e+05;1.232859563869629e+05;8.331113954772156e+05;1.180549368455788e+05
1.634999999999996e-10;-3.383456805711018e-05;1.190796106734328e+05;1.236537338759492e+05;8.356870356910606e+05;1.184227223988080e+05
1.639999999999996e-10;-2.176296130099672e-05;1.194473771381820e+05;1.240215115084341e+05;8.382626759049096e+05;1.187905075131169e+05
1.644999999999996e-10;-1.003409705107993e-05;1.198151445524964e+05;1.243892892797625e+05;8.408383161187617e+05;1.191582922163521e+05
1.649999999999996e-10;-7.597276342082201e-08;1.201829128402972e+05;1.247570671727625e+05;8.434139563326159e+05;1.195260765440113e+05
1.654999999999996e-10;7.286214999767910e-06;1.205506819460532e+05;1.251248451863801e+05;8.459895965464703e+05;1.198938605165534e+05
1.659999999999996e-10;1.177910954021075e-05;1.209184518019900e+05;1.254926233034180e+05;8.485652367603224e+05;1.202616441675666e+05
1.664999999999996e-10;1.357216139369874e-05;1.212862223621377e+05;1.258604015247929e+05;8.511408769741714e+05;1.206294275120961e+05
1.669999999999996e-10;1.313983336721883e-05;1.216539935670729e+05;1.262281798346298e+05;8.537165171880163e+05;1.209972105809025e+05
1.674999999999996e-10;1.112039216739427e-05;1.220217653776930e+05;1.265959582340832e+05;8.562921574018559e+05;1.213649933857674e+05
1.679999999999996e-10;8.190454332066631e-06;1.223895377431794e+05;1.269637367099415e+05;8.588677976156930e+05;1.217327759535006e+05
1.684999999999996e-10;4.967397299295976e-06;1.227573106288835e+05;1.273315152620297e+05;8.614434378295287e+05;1.221005582946770e+05
1.689999999999996e-10;1.944979100130102e-06;1.231250839927933e+05;1.276992938808844e+05;8.640190780433642e+05;1.224683404311247e+05
1.694999999999996e-10;-5.382099386363958e-07;1.234928578027965e+05;1.280670725638630e+05;8.665947182572031e+05;1.228361223738821e+05
1.699999999999996e-10;-2.301954340276477e-06;1.238606320255867e+05;1.284348513058452e+05;8.691703584710456e+05;1.232039041391463e+05
1.704999999999996e-10;-3.306290377907920e-06;1.242284066303165e+05;1.288026301011837e+05;8.717459986848918e+05;1.235716857394952e+05
1.709999999999996e-10;-3.619973905197127e-06;1.245961815918292e+05;1.291704089490832e+05;8.743216388987425e+05;1.239394671854067e+05
1.714999999999996e-10;-3.383144538575081e-06;1.249639568799947e+05;1.295381878410305e+05;8.768972791125964e+05;1.243072484913554e+05
1.719999999999996e-10;-2.770507572582471e-06;1.253317324767290e+05;1.299059667798985e+05;8.794729193264507e+05;1.246750296626580e+05
1.724999999999996e-10;-1.959669757555144e-06;1.256995083527701e+05;1.302737457550829e+05;8.820485595403045e+05;1.250428107153242e+05
1.729999999999996e-10;-1.107408973081609e-06;1.260672844955669e+05;1.306415247719287e+05;8.846241997541552e+05;1.254105916506582e+05
1.734999999999996e-10;-3.348475412587611e-07;1.264350608774339e+05;1.310093038189886e+05;8.871998399680014e+05;1.257783724852531e+05
1.739999999999996e-10;2.788991443723346e-07;1.268028374894998e+05;1.313770829025374e+05;8.897754801818437e+05;1.261461532179807e+05
1.744999999999996e-10;6.959692407305983e-07;1.271706143067164e+05;1.317448620117820e+05;8.923511203956825e+05;1.265139338646835e+05
1.749999999999996e-10;9.138602891419612e-07;1.275383913219568e+05;1.321126411523016e+05;8.949267606095184e+05;1.268817144235629e+05
1.754999999999995e-10;9.564994822832316e-07;1.279061685139398e+05;1.324804203154081e+05;8.975024008233539e+05;1.272494949082893e+05
1.759999999999995e-10;8.642290108549873e-07;1.282739458755214e+05;1.328481995045539e+05;9.000780410371911e+05;1.276172753180562e+05
1.764999999999995e-10;6.842891736180583e-07;1.286417233901269e+05;1.332159787143053e+05;9.026536812510308e+05;1.279850556631280e+05
1.769999999999995e-10;4.629072771738040e-07;1.290095010492528e+05;1.335837579449957e+05;9.052293214648757e+05;1.283528359449830e+05
1.774999999999995e-10;2.395703828231235e-07;1.293772788415354e+05;1.339515371950669e+05;9.078049616787247e+05;1.287206161696953e+05
1.779999999999995e-10;4.369448725354993e-08;1.297450567563689e+05;1.343193164613518e+05;9.103806018925769e+05;1.290883963417457e+05
1.784999999999995e-10;-1.065609194362603e-07;1.301128347875317e+05;1.346870957461485e+05;9.129562421064312e+05;1.294561764628376e+05
1.789999999999995e-10;-2.036928512842103e-07;1.304806129222530e+05;1.350548750430751e+05;9.155318823202855e+05;1.298239565404946e+05
1.794999999999995e-10;-2.490343121996870e-07;1.308483911587675e+05;1.354226543576191e+05;9.181075225341376e+05;1.301917365725296e+05
1.799999999999995e-10;-2.502685181182198e-07;1.312161694827349e+05;1.357904336810876e+05;9.206831627479873e+05;1.305595165688793e+05
1.804999999999995e-10;6.667810611725423e-03;1.315839533760161e+05;1.361582131415747e+05;9.232588029608857e+05;1.309272965410535e+05
1.809999999999995e-10;4.863934066357818e-02;1.319517656506625e+05;1.365259934564571e+05;9.258344431740661e+05;1.312950765904575e+05
1.814999999999995e-10;1.415546498056726e-01;1.323198163697624e+05;1.369345076525414e+05;9.284100833866366e+05;1.316631689813612e+05
1.819999999999995e-10;2.658697517152134e-01;1.326887446089049e+05;1.373248950045704e+05;9.309857235996095e+05;1.320325826204662e+05
1.824999999999995e-10;3.976643199389280e-01;1.330587129676102e+05;1.377032624927870e+05;9.335613638129027e+05;1.324034954919943e+05
1.829999999999995e-10;5.188941719159919e-01;1.334295255547379e+05;1.380739659390203e+05;9.361370040263261e+05;1.327754519458720e+05
1.834999999999995e-10;6.182540423956585e-01;1.338008659144280e+05;1.384400684565064e+05;9.387126442399144e+05;1.331478131653306e+05
1.839999999999995e-10;6.905985620093456e-01;1.341724187674708e+05;1.388036746762267e+05;9.412882844536112e+05;1.335200081926608e+05
1.844999999999995e-10;7.355265904595795e-01;1.345439242916258e+05;1.391661823675844e+05;9.438639246674151e+05;1.338916419648598e+05
1.849999999999995e-10;7.557821046376209e-01;1.349151948871397e+05;1.395284756739357e+05;9.464395648812687e+05;1.342625126512825e+05
1.854999999999995e-10;7.558801527528778e-01;1.352861125405746e+05;1.398910742974448e+05;9.490152050951235e+05;1.346325802923922e+05
1.859999999999995e-10;7.410859145838136e-01;1.356566174751647e+05;1.402542477865402e+05;9.515908453089766e+05;1.350019165927731e+05
1.864999999999995e-10;7.167079783399360e-01;1.360266941404944e+05;1.406181014852854e+05;9.541664855228274e+05;1.353706544903714e+05
1.869999999999995e-10;6.876193656436714e-01;1.363963577382398e+05;1.409826393786745e+05;9.567421257366744e+05;1.357389471789517e+05
1.874999999999995e-10;6.579379373765795e-01;1.367656427626671e+05;1.413478084382023e+05;9.593177659505161e+05;1.361069399070583e+05
1.879999999999995e-10;6.308316926877380e-01;1.371345940359563e+05;1.417135285355911e+05;9.618934061643542e+05;1.364747540675784e+05
1.884999999999995e-10;6.084372384221901e-01;1.375032601643614e+05;1.420797114898042e+05;9.644690463781906e+05;1.368424810844137e+05
1.889999999999995e-10;5.918847932286848e-01;1.378716890941763e+05;1.424462722640884e+05;9.670446865920258e+05;1.372101829805278e+05
1.894999999999995e-10;5.814157382755494e-01;1.382399253715179e+05;1.428131347467797e+05;9.696203268058633e+05;1.375778968315496e+05
1.899999999999995e-10;5.765678400345531e-01;1.386080086350154e+05;1.431802340517707e+05;9.721959670197038e+05;1.379456407370592e+05
1.904999999999995e-10;5.763959255704257e-01;1.389759730138647e+05;1.435475167065408e+05;9.747716072335480e+05;1.383134198877611e+05
1.909999999999995e-10;5.796950783795359e-01;1.393438471378090e+05;1.439149396865024e+05;9.773472474473963e+05;1.386812317107745e+05
1.914999999999995e-10;5.785227407030483e-01;1.397116489817849e+05;1.442824688849300e+05;9.799228876624496e+05;1.390490698387848e+05
1.919999999999995e-10;5.428664470884829e-01;1.400793745808146e+05;1.446500772698831e+05;9.824985278771196e+05;1.394169267139532e+05
1.924999999999995e-10;4.553308522323663e-01;1.404472235997485e+05;1.450583837867321e+05;9.850741680918443e+05;1.397851066753211e+05
1.929999999999995e-10;3.337792482509981e-01;1.408158707743190e+05;1.454486434641892e+05;9.876498083062794e+05;1.401546103608004e+05
1.934999999999995e-10;2.016710760035371e-01;1.411855130498375e+05;1.458269360767492e+05;9.902254485204874e+05;1.405256108000962e+05
1.939999999999995e-10;7.824257025095689e-02;1.415559783459335e+05;1.461975974256970e+05;9.928010887346403e+05;1.408976501838156e+05
1.944999999999995e-10;-2.299119754496414e-02;1.419269663648493e+05;1.465636763273464e+05;9.953767289487527e+05;1.412700890913022e+05
1.949999999999995e-10;-9.476149377055304e-02;1.422981724591189e+05;1.469272675665681e+05;9.979523691628337e+05;1.416423566674041e+05
1.954999999999995e-10;-1.355101859835752e-01;1.426693434882834e+05;1.472897624532369e+05;1.000528009376791e+06;1.420140581367019e+05
1.959999999999995e-10;-1.481139458339335e-01;1.430402957473194e+05;1.476520411717535e+05;1.003103649590681e+06;1.423849918996246e+05
1.964999999999995e-10;-1.383214990427233e-01;1.434109131865565e+05;1.480146212487232e+05;1.005679289804575e+06;1.427551180884429e+05
1.969999999999995e-10;-1.132484459821428e-01;1.437811366873989e+05;1.483777712910150e+05;1.008254930018472e+06;1.431245083717609e+05
1.974999999999995e-10;-8.011352228157034e-02;1.441509505033223e+05;1.487415965044003e+05;1.010830570232373e+06;1.434932955831673e+05
1.979999999999995e-10;-4.529436426826719e-02;1.445203691073371e+05;1.491061012211322e+05;1.013406210446278e+06;1.438616327945522e+05
1.984999999999995e-10;-1.372798726768369e-02;1.448894259595001e+05;1.494712330221435e+05;1.015981850660187e+06;1.442296651668304e+05
1.989999999999995e-10;1.135447102640083e-02;1.452581646978892e+05;1.498369124963449e+05;1.018557490874096e+06;1.445975140869379e+05
1.994999999999995e-10;2.840434021109254e-02;1.456266326934596e+05;1.502030521857684e+05;1.021133131088004e+06;1.449652710291584e+05
1.999999999999995e-10;3.731777774150555e-02;1.459948766792109e+05;1.505695677260228e+05;1.023708771301910e+06;1.453329981630566e+05
2.004999999999995e-10;3.907106670203055e-02;1.463629400488372e+05;1.509363836011146e+05;1.026284411515810e+06;1.457007327504582e+05
2.009999999999995e-10;3.531111111919730e-02;1.467308613583564e+05;1.513034354167265e+05;1.028860051729707e+06;1.460684931409142e+05
2.014999999999995e-10;2.796680008996675e-02;1.470986737609386e+05;1.516706701062836e+05;1.031435691943600e+06;1.464362847838289e+05
2.019999999999995e-10;1.892594951569983e-02;1.474664049822855e+05;1.520380449623859e+05;1.034011332157490e+06;1.468041053905813e+05
2.024999999999995e-10;9.802045147079570e-03;1.478340776805769e+05;1.524055262380138e+05;1.036586972371381e+06;1.471719488823459e+05
2.029999999999995e-10;1.797298861750060e-03;1.482017099856673e+05;1.527730875870008e+05;1.039162612585272e+06;1.475398080591980e+05
2.034999999999995e-10;-4.345377150622387e-03;1.485693161156281e+05;1.531407086538483e+05;1.041738252799167e+06;1.479076762288469e+05
2.039999999999995e-10;-8.318396321242797e-03;1.489369070063214e+05;1.535083738141921e+05;1.044313893013066e+06;1.482755479573733e+05
2.044999999999994e-10;-1.017541325009316e-02;1.493044908875216e+05;1.538760711736593e+05;1.046889533226970e+06;1.486434193221956e+05
2.049999999999994e-10;-1.022984710920221e-02;1.496720738145910e+05;1.542437917248617e+05;1.049465173440877e+06;1.490112877661372e+05
2.054999999999994e-10;-8.946343920393172e-03;1.500396601095636e+05;1.546115287258576e+05;1.052040813654786e+06;1.493791518581749e+05
2.059999999999994e-10;-6.841081972992519e-03;1.504072527523239e+05;1.549792771635026e+05;1.054616453868695e+06;1.497470109553624e+05
2.064999999999994e-10;-4.401501513116473e-03;1.507748536827445e+05;1.553470333865337e+05;1.057192094082602e+06;1.501148649372602e+05
2.069999999999994e-10;-2.030755365945639e-03;1.511424640676318e+05;1.557147947580552e+05;1.059767734296504e+06;1.504827139711960e+05
2.074999999999994e-10;-1.759793897821515e-05;1.515100844904574e+05;1.560825594424423e+05;1.062343374510404e+06;1.508505583540070e+05
2.079999999999994e-10;1.471045452926775e-03;1.518777151261239e+05;1.564503261741780e+05;1.064919014724298e+06;1.512183984229618e+05
